month,users_cons,users_opt,users_med,users_plan,revenue_cons,revenue_opt,revenue_med,revenue_plan,labour_cons,labour_opt,labour_med,labour_plan,tokens_cons,tokens_opt,tokens_med,tokens_plan,eng_cons,eng_opt,eng_med,eng_plan,compliance_cons,compliance_opt,compliance_med,compliance_plan,sales_cons,sales_opt,sales_med,sales_plan,gna_cons,gna_opt,gna_med,gna_plan,onetime_cons,onetime_opt,onetime_med,onetime_plan,total_cost_cons,total_cost_opt,total_cost_med,total_cost_plan,contribution_cons,contribution_opt,contribution_med,contribution_plan,cum_cash_cons,cum_cash_opt,cum_cash_med,cum_cash_plan,gen_heads_cons,gen_heads_opt,gen_heads_med,gen_heads_plan,floor_heads_cons,floor_heads_opt,floor_heads_med,floor_heads_plan,eng_heads_cons,eng_heads_opt,eng_heads_med,eng_heads_plan,blended_min_cons,blended_min_opt,blended_min_med,blended_min_plan,auto_share_cons,auto_share_opt,auto_share_med,auto_share_plan,tok_task_usd_cons,tok_task_usd_opt,tok_task_usd_med,tok_task_usd_plan,churn_cons,churn_opt,churn_med,churn_plan,arpu_usd_cons,arpu_usd_opt,arpu_usd_med,arpu_usd_plan,min_per_user_month_cons,min_per_user_month_opt,min_per_user_month_med,min_per_user_month_plan,adds_organic_cons,adds_organic_opt,adds_organic_med,adds_organic_plan,adds_paid_cons,adds_paid_opt,adds_paid_med,adds_paid_plan,marketing_spend_cons,marketing_spend_opt,marketing_spend_med,marketing_spend_plan
44,24755.20525934985,104039.07473465065,50000.25363094435,52504.55957570513,162879581.20483467,706971958.8336788,335914903.568182,353311913.37493014,25899720.071625885,99019391.32453173,50375641.912617095,51491605.01014294,4182092.287844738,16250653.391471319,8320735.205797621,8406088.674114041,26624076.082092002,37392019.48283042,30933220.807131276,30392856.272350445,3877147.254989315,5895396.699127757,4559968.935902307,4583534.56043777,23218461.376744412,101669642.47956176,48129208.85868104,50676374.76273048,12120153.099299723,19536429.17243957,14918492.20265943,14715849.72489867,2979504.63414159,2144127.1661832654,2543024.1407032968,2687122.5203561764,107518552.88582565,318925085.19696164,177563235.56912622,181510839.19472325,55361028.31900901,388046873.63671726,158351667.99905574,171801074.1802069,145695087.47430512,3614578675.5343246,1222599454.3296518,1359804343.295312,171.03266666666667,643.2203333333333,327.5645,336.29834999999997,208.969,781.5213333333334,399.1495,409.36231666666663,41.01133333333333,58.583,48.331,47.16141666666667,1.963188885633262,1.8553873979241835,1.9242001369596993,1.9254583649350847,0.788240885024553,0.7997650373795667,0.7918619924871341,0.7922743383488078,0.06691869706122217,0.06431990438198247,0.06672139950215435,0.06600911962348828,0.039951840920495724,0.03759085956778065,0.038560939866349044,0.03912549744704545,75.39103562814145,77.7681340162683,76.97283231762391,76.22302006398586,53.92564043106333,48.89478483567643,51.5924308959754,52.164840972677915,1679.7618930420717,7771.981388640637,3576.4737563974036,3812.038716501569,647.0538140458283,1164.502278818781,866.2419071618539,828.1607767163616,22798520.90348389,99726647.13240162,47235090.4195817,49723365.083605096
45,26201.24242119404,109254.59027370733,52628.513480607115,55269.91416957369,174267013.41453442,749878162.6985562,357371912.0233145,375730915.663942,27339119.024485014,103842452.333781,52905327.357276574,54115285.68273861,4212996.20064332,16228927.582862372,8334660.026603085,8418572.184419988,27579710.70656165,38597577.68244228,31990731.67146097,31435964.148119874,3962222.4725374463,6070733.341741643,4682115.009882878,4700201.276758915,24870859.563478027,108024003.64481595,51306005.854714125,53974459.991946295,12408528.649769094,19934524.984742448,15230780.330262141,15042627.367009766,1791168.241285902,1649635.644352685,1771692.0882327294,1741631.832359276,111383634.24748063,333616741.93305415,185141844.1582895,189165221.93743134,62883379.167053804,416261420.765502,172230067.86502492,186565693.72651064,208578466.64135897,4030840096.2998266,1394829522.1946764,1546370037.0218225,178.10966666666667,664.675,339.1395,348.4075333333333,217.575,807.546,413.225,424.06485,41.973,59.75533333333333,49.385,48.19681666666666,1.9318138928448187,1.8256542310141142,1.8927890835202066,1.894658011204072,0.7912714097187427,0.8026264538068061,0.795071172340221,0.7952456751495649,0.06366365278345607,0.06115402477621136,0.06345854382146468,0.06278528298092043,0.03966000835343313,0.03720623756932033,0.03848008316994868,0.038801188578993645,76.22156578410919,78.58497216425853,77.81502143670478,77.04875801716146,53.06164608526503,48.11270065957143,50.75139003575861,51.329515186272275,1755.689531011303,7912.83927905657,3675.081277947296,3910.6919428271467,667.4706138288163,1173.1471136239632,880.6143854050398,844.4573887571178,24431937.1807252,106045793.82505184,50387235.53522729,52996787.00623952
46,27663.63933449131,114452.7238749414,55284.14347583466,58039.81892364884,185947394.13609105,793467101.4251678,379442719.20504016,398579291.6872679,28806082.699129872,108640680.34254192,55501672.279802516,56748191.87432408,4231007.685810024,16163267.977095205,8331277.434380322,8407298.787759837,28525598.57997585,39801013.906594776,32958119.961705204,32471993.94429248,4042759.131348928,6236607.7614473635,4780338.282166956,4810606.1518833805,26592213.08180103,114498015.57394654,54547584.43119318,57359243.95405196,12689186.9904916,20321134.197326086,15535959.001664322,15360368.51288367,1620551.3570065936,1628134.4270899687,1375381.2456232742,1623205.4315357748,116343790.00848629,348844191.3572269,193119285.74906114,197718930.4805455,69603604.12760477,444622910.0679408,186323433.45597908,200860361.20672238,278182070.7689637,4475463006.367767,1581152955.6506557,1747230398.228545,185.11366666666666,685.084,350.739,360.10328333333325,226.09033333333332,832.311,427.3295,438.26756666666665,42.88666666666666,60.881,50.2795,49.184683333333325,1.9021200715265998,1.7965867093489007,1.8635077474544925,1.8651833947644052,0.7941747712712341,0.8056952800046383,0.7979967264708266,0.7982069493279256,0.06054844318699962,0.058120331150865394,0.06033954608587803,0.05969860397435264,0.039612709863921944,0.037020922296430406,0.03800183901338882,0.038705584215299904,77.04326812866265,79.4048789339976,78.66709094991296,77.86983191052988,52.24504401839191,47.345926803968766,49.96607889959914,50.53035299334381,1808.6442784834596,8065.164676652464,3767.190510784087,3998.426417842611,686.5870161283108,1179.08960147607,890.7896308553454,858.9629210000264,26140052.012180164,112481724.40478341,53605786.803497165,56359637.3495913
47,29175.24954244244,119633.82687214043,57948.22434209455,60835.75160783673,198130086.21374878,837760124.6315576,401904097.65033823,422000599.65998185,30325299.247307334,113524984.91346893,58156385.63279388,59445189.23046389,4243710.173060888,16047388.396422165,8304401.472371618,8374997.5512373345,29446997.73568488,40940979.93017369,33956505.944522806,33469891.503755964,4122085.1041871193,6386677.313714429,4890056.472422435,4914692.377521677,28361909.99650034,121078291.3560487,57882444.391669825,60812643.47234227,12967519.375263013,20689500.788659133,15834366.209848247,15670212.869951654,1195103.4866165796,898666.5564306508,1084412.7898634167,1091350.5610515045,121142832.06245866,363448881.5996816,201385932.76660395,205949949.4004867,76987254.15129007,474311243.03187615,200518164.88373435,216050650.2594952,355169324.9202538,4949774249.399643,1781671120.5343902,1963281048.48804,192.24,705.218,362.3075,371.78229999999996,234.74566666666666,856.7646666666667,441.3725,452.45231666666666,43.74733333333333,61.86966666666667,51.187,50.090149999999994,1.8733957480695562,1.7693687159203322,1.8360405548747603,1.8369862868173277,0.7971659471326763,0.8085448413299827,0.8007469994057903,0.8011485601017336,0.05757172762711859,0.0552211382425673,0.057364876285412654,0.056749021342525637,0.038924449260085994,0.03690964408801965,0.03791086766643234,0.03821926744986277,77.84939820163171,80.22784513440996,79.50409934479617,78.6818546281041,51.45437865967525,46.6297399702713,49.230885376319186,49.765755118383865,1879.203504346734,8232.904569094302,3864.146043655198,4102.998877008383,703.7856367541881,1180.634475035478,900.6060416104975,870.6827301526396,27892109.120413657,119020065.21377514,56916407.88075602,59786893.75309018
48,30712.35806114767,124708.52608646313,60646.90729347119,63611.016870008076,210673389.35947132,882044478.3965071,425049652.7161502,445653270.5224339,31899716.63523967,118387137.21890616,60858077.82912554,62170313.83952294,4246560.604547303,15890047.226755895,8263445.142277926,8321780.92232031,30332745.18340803,42008148.88993679,34914818.5797864,34419136.480693094,4190254.777226088,6529880.127914812,4983154.4147287505,5009123.649967141,30205229.97249058,127733035.03982304,61278353.59312509,64339961.746056944,13240911.519652938,21044278.232386503,16127186.775215866,15972089.869109686,738664.6139337209,496617.23824001884,752666.7284389711,653948.0324409251,125996899.41974361,378298180.94047713,209681810.09041741,214302347.95200035,84676489.93972768,503746297.45603,215367842.62573275,231350922.5704335,439845814.8599814,5453520546.855674,1997038963.1601229,2194631971.0584736,199.41466666666668,724.4376666666667,373.6505,383.1727166666667,243.473,880.0893333333333,455.1855,466.28871666666663,44.525,62.732,52.015,50.89745,1.8463932314504743,1.7434716297611206,1.8090212262917218,1.8103706708592004,0.7999761839067053,0.8113211671310401,0.803721684625366,0.8039469280352225,0.054729178518057,0.052454683085228625,0.05452986101612159,0.05393310511656707,0.03872960261151689,0.03657732314753531,0.037670479320876776,0.03797630479912334,78.6524525467231,81.04255280782652,80.34703551910043,79.4889876381093,50.71402158400515,45.94810493979394,48.504100896127156,49.045950758531234,1942.8681617130612,8276.065380357546,3970.9557822973975,4159.487188238631,719.0538890839335,1177.6806950340267,908.5761996437344,879.5732711664662,29719512.932062313,125664018.69473365,60285614.64755075,63300089.948997274
49,32287.38554132853,129791.91543757053,63345.45241494493,66413.97100501323,223660838.80747136,926967390.9633896,448452870.77177846,469818132.0620427,33523414.1748621,123304740.15464555,63596175.95969513,64946878.26778631,4244989.750971031,15714298.903179763,8206648.266958889,8259247.954244087,31227955.13942692,43046673.17390957,35822854.57416291,35364506.45149585,4252079.319824607,6658953.227871076,5056036.900225935,5094485.187640872,32105553.96121462,134414297.4024782,64772993.80025739,67913614.16565686,13511230.148732616,21391397.510723647,16408588.015040234,16269288.725429475,559471.2190369389,334892.3322545524,399800.9901983774,480868.6086631036,131253230.374142,393431585.03588283,218006142.20829758,223015654.5057513,92407608.43332934,533535805.92750686,230446728.56348082,246802477.55629146,532253423.2933109,5987056352.783179,2227485691.7236037,2441434448.6147647,206.69433333333333,743.268,384.807,394.49511666666666,252.31333333333333,902.9253333333334,468.754,480.02753333333334,45.292,63.51833333333333,52.7345,51.671216666666666,1.8207437859355926,1.7183992473144676,1.7834112553314068,1.784923197418199,0.8026994717562744,0.8141885317372768,0.8065673519967127,0.8067206427496252,0.05202316865764364,0.04982698583737167,0.051835559627041033,0.051254504670548456,0.03833154900022393,0.03622875335082914,0.03751006407426676,0.03759557052293575,79.44398003424517,81.84905086281053,81.16392993662319,80.28575482424304,50.00943185881925,45.288084541934055,47.819792079234595,48.35696029790943,2018.1822291757278,8430.502572008492,4062.1835713394926,4262.494349167195,732.2933298590722,1171.6683082624545,913.2233833246236,886.074572300256,31601008.403920695,132306671.75947608,63757447.90742252,66847990.57836507
50,33860.00703570771,134746.44408459778,66073.45415031037,69170.26000281924,236813405.6447435,971571842.0779661,472387306.4576603,493978858.39637136,35162945.19413684,128175503.2809436,66364709.80247963,67717340.5245192,4232034.175424773,15499804.184261348,8136531.9864931,8175753.678517574,32062938.80604967,44029806.20981799,36696324.18708266,36251342.39736858,4294959.686845604,6782176.506969065,5123640.47781401,5165485.573888816,34060956.77012702,141173465.1761321,68305353.1288027,71550334.7122288,13773478.52554554,21714611.16167884,16685998.309361469,16552874.948192194,248179.2540504394,129727.37201198073,178959.2477404414,206721.09533697885,136359338.78512526,408415817.0809921,226501393.05493027,231579106.18867862,100454066.85961823,563156024.996974,245885913.40273008,262399752.20769274,632707490.1529291,6550212377.780153,2473371605.1263337,2703834200.8224573,213.74133333333333,761.0393333333334,395.769,405.29563333333334,260.902,924.5076666666666,482.067,493.1639833333333,45.94566666666667,64.19466666666666,53.3785,52.332816666666666,1.7958827252207363,1.6947190926952571,1.7587204130542569,1.7604754538368188,0.8055116732922207,0.8169090353809197,0.8094691678925169,0.8095007500232654,0.04945601032761844,0.04733586814516398,0.04927939284186007,0.04871396056375937,0.03778683341324698,0.03641271041562356,0.0369004234158363,0.03730589036407878,80.21649110680265,82.65183256997098,81.97338968423053,81.06886061891157,49.326133026708575,44.66486428325032,47.15593013979179,47.694688966498184,2047.3237960252673,8513.426126494758,4149.690052143736,4310.459611689589,742.8719188487624,1161.8502804966622,915.3103708576922,889.5143454255274,33549125.821120705,139045108.64450842,67267930.61576676,70472719.80930641
51,35466.533527154505,139619.2566915054,68787.12796965758,71919.98663467732,250327626.76164126,1016231835.8118193,496537862.66576517,518394099.9292035,36846035.92046228,133077924.27231658,69189492.49788247,70527196.84361129,4214578.359034323,15266077.910035271,8055409.710958167,8082603.201884655,32879331.10936765,45011370.31450703,37567649.71093622,37125544.83116643,4334849.257443464,6902180.614458108,5189506.209419021,5233415.23239859,36052819.52131878,147876226.2014903,71914654.88882613,75191011.85937881,14034151.03150694,22027127.47846535,16952828.570744757,16831692.787942383,90305.29589179896,131795.0656479364,69487.48783262222,104826.71530644706,141689419.65303037,423545977.40350676,235228114.40041065,240339214.8656971,108638207.10861093,592685858.4083127,261309748.26535448,278054885.06350654,741345697.26154,7142898236.188467,2734681353.3916883,2981889085.8859644,220.84533333333334,778.097,406.5295,415.8834166666667,269.526,945.249,495.1655,506.02905,46.552,64.844,53.9975,52.9542,1.7721647623269001,1.6719275830239724,1.7352884110903102,1.7370817495708755,0.8082479585165598,0.8196543605587783,0.8122770744625774,0.8122401992313363,0.04702041763691783,0.044974099142327514,0.04685432792351106,0.04630420616381122,0.03754086049206274,0.03587100817933582,0.036730842420134475,0.03695641218260832,80.96618572280684,83.43342490650193,82.77362065979683,81.82971943710012,48.6759402063076,44.0671969502467,46.530004973273144,47.06288006668628,2123.234698429023,8561.79955918163,4226.235680708317,4376.732399692435,751.7461650243685,1151.1858928705826,915.9821334719111,891.5500697705434,35522010.84671152,145735776.31169492,70858095.96864904,74096828.75945571
52,37084.98079569611,144382.23199073353,71487.01947485798,74639.0187139592,264081193.9835595,1060606457.1889564,520807959.130608,542865036.1054485,38558736.05718019,137945400.05076486,72028244.1264841,73344068.45493482,4190090.364719321,14999811.606380727,7960722.445592096,7973492.799300813,33710844.67948861,45979754.24750856,38438919.134009935,38004963.02829559,4375248.909851951,7019129.007534261,5255370.221884511,5300606.9440407595,38094624.39101713,154591357.36394617,75557503.78615926,78868480.93154229,14288513.081600118,22324230.267117728,17213293.89723365,17101014.09653128,129816.89764351837,145035.05710651533,113685.79501925573,135143.2534555673,147311886.07428885,438591443.71349835,244143528.07483348,249259731.24801216,116769307.90927067,622015013.4754578,276664431.0557745,293605304.8574362,858115005.1708106,7764913249.663924,3011345784.447463,3275494390.7434,227.88833333333332,794.3313333333333,416.9915,426.1433833333333,278.07366666666667,964.954,507.8905,518.4817833333333,47.157333333333334,65.453,54.592,53.56081666666667,1.7493563707256623,1.650513869743214,1.7123929872711892,1.7147614953818056,0.8109915970135092,0.8222478415129674,0.8151918234039044,0.8149312825883196,0.044709398381402615,0.042734717071029334,0.04455338613333326,0.04401825992277197,0.037421199664251885,0.035862152360286816,0.03673175254385075,0.03687553310786411,81.6956389861198,84.21314606022275,83.5531567214716,82.57676646205584,48.04971240099223,43.504958025856354,45.91633787317447,46.45904836969467,2181.9215070837677,8626.327968693058,4307.297545177946,4437.46376864702,759.7170493577913,1139.2927083035165,915.8041404648766,892.5685299887951,37549144.014246196,152434775.3717729,74480679.39986476,77759114.98938054
53,38700.94752433657,149097.35057337774,74174.29596307762,77339.68859150098,278006830.8039666,1105310172.9401827,545404843.0579364,567563000.5516422,40308459.140933566,142812454.60232463,74902077.77020594,76184857.55242044,4158840.975924107,14724247.269835632,7861410.287635646,7856733.178793141,34542769.69251517,46961311.62074422,39297981.807627104,38889259.36739534,4415614.941368234,7135153.299114349,5320331.825769827,5367453.366579374,40167286.8881744,161261799.7178137,79209641.5583064,82550366.37854815,14534034.423909562,22617716.080895253,17463529.87785581,17363323.003854554,114611.18197332993,108614.8582934531,99700.54541587949,112512.46868537305,152941239.41798928,453559485.4726906,253033511.89568147,258157625.53713474,125065591.3859773,651750687.467492,292371331.162255,309405375.0145074,983180596.556788,8416663937.131416,3303717115.609718,3584899765.757908,234.78766666666667,809.91,427.238,436.0804833333333,286.482,983.8453333333333,520.356,530.5591666666667,47.74133333333333,66.05566666666667,55.15,54.151349999999994,1.7275295436379623,1.6298444513284933,1.6907371065739878,1.6933397613296481,0.8137069451514695,0.8248375294579846,0.8179827808107358,0.8176026496587497,0.04251634488643279,0.04061114759856707,0.04236997329522191,0.04184952583567979,0.03711159188023794,0.03526723200161529,0.03618630223468582,0.03646606592272001,82.41644589026781,84.98206618348526,84.32853419473017,83.31441299289392,47.45072880734736,42.960895583469416,45.33856551056652,45.87928717899008,2220.43116256192,8683.32455788113,4353.790754860708,4482.443850923643,766.8482670089099,1127.1016189140173,915.1215842620569,892.9369401756975,39612179.09753392,159090968.57834342,78121193.86959122,81429755.41581725
54,40341.31564048983,153723.81376812718,76849.37952550371,80025.1899851629,292217502.4342125,1149848001.5259264,570111783.1675286,592388177.1163123,42069273.92673408,147742009.7948733,77808952.6213491,79054731.4805828,4122346.533184541,14424299.101874659,7745602.875491945,7728029.932226082,35373229.541177236,47935298.04445559,40166160.496826395,39769953.517324656,4456719.998366885,7248665.546966744,5384638.145022862,5433900.940376835,42272255.776410036,167983064.93344387,82918696.36404854,86271038.98137188,14778120.902784884,22896415.930213682,17705415.082753226,17619524.162384965,110165.70968723706,82218.21319746385,146871.94474029695,100384.08591581642,158632582.56004363,468590999.3210295,262062189.98079094,267118028.42638868,133584919.87416886,681257002.2048969,308049593.18673766,325270148.68992364,1116765516.4309568,9097920939.336313,3611766708.7964554,3910169914.447831,241.61766666666668,824.9963333333334,437.261,445.8002,294.76166666666666,1002.167,532.532,542.3535333333333,48.306,66.62266666666666,55.6995,54.71683333333333,1.7060770267955079,1.6100594384647575,1.669965852812061,1.6724708708797453,0.8165804059195828,0.8274141248075764,0.8208144461885128,0.8203722075303805,0.04043501218093903,0.038597181585457996,0.04029785791991863,0.039791771472520665,0.036722281341110774,0.03513257327028701,0.03603107116390947,0.03616588351632245,83.11371444907915,85.7341036649388,85.07894088717269,84.03085067463003,46.85874029903236,42.44161203319866,44.782063516683934,45.31274540599057,2284.924623260182,8746.155969665984,4431.879621432309,4546.355594502213,772.9664427431161,1113.9500438908885,913.6797509992913,892.3107031448365,41701024.620594986,165796525.9410274,81810726.45869046,85134450.08274633
55,41984.27778004389,158194.6681691126,79529.61457145838,82657.91441621794,306568504.7018958,1193744492.2272353,595130191.7426435,617080100.3357646,43858883.65568763,152611432.46818432,80792140.28432977,81922275.74006148,4080869.4193718573,14108365.47035142,7621799.254537589,7590493.037214704,36212447.59182303,48902709.247007325,41045512.00449468,40654039.171137534,4497683.588124691,7360172.63997728,5449767.942985269,5499554.756273096,44417860.06381418,174655376.24838978,86646761.03096552,90000990.72841564,15016934.840993114,23160352.324365813,17941257.877419703,17867130.96017356,131825.92054046405,140738.8634580034,103994.95550368246,134945.45056160283,164425489.33029875,483525299.8492712,271110045.325785,276110423.0119391,142143015.37159708,710219192.3779641,324020146.4168584,340969677.32382554,1258908531.8025537,9808140131.714275,3935786855.2133136,4251139591.771656,248.33333333333334,839.1793333333334,447.2255,455.12943333333334,302.91866666666664,1019.369,544.648,553.6762833333333,48.857,67.15866666666666,56.2435,55.262583333333325,1.6856266953110768,1.5913718737916958,1.6502106842325757,1.6526375077792934,0.8193729748706762,0.8298308340998019,0.8234780896309106,0.8230332256008701,0.03845949744660238,0.036686954165341464,0.03833115061029642,0.03783910729816106,0.036634785343317884,0.03486168422721058,0.035878019633815775,0.03601419995268033,83.79442825339652,86.47255514785482,85.81603119551323,84.73177266645692,46.295607950666444,41.948723126305325,44.25286368582482,44.774198262140054,2340.938794729223,8712.704078003466,4519.974223344912,4571.056643875208,778.4871237451205,1100.5515757579844,911.1894907081871,891.2096819496228,43832625.36513187,172477200.22888893,85516767.4751293,88858226.56744684
56,43632.03378433157,162646.67473848016,82175.71561260567,85287.15811828358,321149726.5764917,1237873001.332787,620102343.4722575,642002872.7411951,45690705.8089169,157534674.38168776,83787987.03704967,84836094.8093867,4034192.30676305,13790086.629474264,7491392.557205616,7448755.319711974,37050866.07073619,49873310.63675244,41902265.3154913,41538721.66884188,4538897.759363902,7469264.483734713,5513476.380492864,5564526.112893686,46581234.42318744,181278970.15172234,90408613.14023176,93725441.92817464,15251646.97454383,23415262.4886946,18169117.394400343,18108912.4044966,142558.71344204238,88694.13287167494,85571.10000029164,123706.1102424138,170270742.0128246,498355793.0576924,280187032.98370546,285100509.87852836,150878984.56366715,739517208.2750945,339915310.48855186,356902362.8626667,1409787516.366221,10547657339.989372,4275702165.701866,4608041954.634324,254.94766666666666,852.852,456.7665,464.2141833333333,310.96633333333335,1035.9563333333333,556.2625,564.7128333333333,49.38966666666666,67.67833333333333,56.7365,55.790699999999994,1.665709948795902,1.5730943392701235,1.631245580836786,1.6332944854618794,0.8222210013198231,0.8323687836653805,0.8261221697227862,0.8257727251407682,0.036584220665678555,0.034874925057316306,0.03646428467062617,0.03598596720275177,0.03628606720080016,0.03492590786134641,0.03562782925905068,0.03581001143199135,84.46939320047238,87.19196961506101,86.5407629227879,85.4222949455784,45.74949232998536,41.47000485251094,43.74442171492845,44.25167171286931,2383.8348716122596,8869.185270548134,4556.337515341011,4653.707511239816,783.4450045769154,1086.8827421692165,908.3876840433794,889.6482127342208,45985275.705284365,179061673.8340853,89269528.76139651,92562015.05036469
57,45267.56565518139,166811.69445823558,84755.93040881192,87808.01073625035,335758812.9974122,1280359428.0993304,644867064.9891342,666369028.2830836,47554053.60500366,162318179.96583554,86789019.12737021,87721497.83129482,3981945.2844995856,13449363.604081657,7353722.065339405,7295541.696353311,37901911.07263489,50825037.23211817,42773511.89755102,42425005.22845404,4579703.513078738,7571359.481768054,5576504.59704748,5626783.102119999,48777543.4595403,187866494.88582602,94164840.06645074,97458676.4587403,15477148.675477453,23652465.950098906,18387305.716879945,18338509.72159496,142579.58101056295,101216.12331236343,74264.95395632964,128102.37081619311,176168057.84128264,512924163.4813568,289254553.0622835,294032694.8153086,159590755.15612963,767435264.6179737,355612511.92685074,372336333.467775,1569378271.5223505,11315092604.607346,4631314677.628716,4980378288.102098,261.47866666666664,865.1593333333333,465.9565,472.76689999999996,318.91133333333335,1050.8973333333333,567.458,575.1064333333334,49.919,68.14733333333334,57.2275,56.29891666666667,1.6471217178759021,1.5557161226646659,1.6132072893031872,1.6151297595519694,0.8248748460281953,0.8348265708559147,0.8286747190128331,0.828357949717897,0.034803906395697574,0.03315586003624829,0.03469199784755335,0.034227090169890326,0.03620377136577031,0.03481944550377951,0.035736983523893796,0.03571925731407353,85.12434132116242,87.89884254250696,87.24697668690979,86.09541674863301,45.23999201017541,41.01553219211102,43.26133196408385,43.761431073852876,2420.337892266172,8742.178743631825,4597.954182448527,4632.98219024415,787.7574958782292,1073.127278607886,905.2870281785345,887.6369198336091,48172458.986473754,185680950.19991806,93015351.52083862,96300430.91117926
58,46932.1215457445,170859.7432824445,87359.86563074555,90306.7891535895,350643272.0648407,1322385918.346695,670042252.892862,690753198.2634897,49480773.27575574,167071113.23309168,89806054.42846508,90637392.26082332,3929132.6035333737,13094805.772302281,7211380.209283253,7137118.2126024915,38756380.06847749,51786284.69302944,43651564.46871327,43316846.68707067,4621195.583792738,7671339.616250305,5639502.956061136,5688745.995152887,50985338.246957295,194238484.0920839,97895857.18010096,101123939.2927516,15700377.12726426,23876942.28774062,18600926.264778405,18562174.933430985,133810.3300326139,114172.18858635295,103999.65768639493,126936.98052642257,182147156.44195208,527202237.30179787,298374154.9539598,302916434.7428981,168496115.62288865,795183681.0448971,371668097.9389021,387836763.5205916,1737874387.1452394,12110276285.652243,5002982775.567619,5368215051.62269,268.14033333333333,876.697,474.987,481.1351666666667,326.9923333333333,1064.9113333333332,578.4035,585.2639833333333,50.431,68.611,57.7125,56.794,1.6295690921268988,1.5391740687804973,1.5954726326828281,1.5979308339556584,0.8273784010473343,0.8372066018217783,0.831361649637742,0.8308182713183897,0.033113566603668945,0.031524813491185646,0.033009315134957105,0.03255750301429979,0.03577406943966165,0.03453968787342567,0.035122157548369316,0.03534203589147906,85.75226505676811,88.58865507636449,87.9419220540091,86.74500156362684,44.75866377442533,40.58072369060363,42.78455097852266,43.296384745087735,2486.0651893818294,8738.279508737387,4663.189726923374,4674.340201156275,791.5691722162661,1059.6929538625054,901.8388623734144,885.4124957924498,50363821.949611835,192053914.21489954,96730059.74837013,99955354.24246253
59,48586.30123727204,174753.44692988528,89901.35491084543,92744.80222968667,365666238.5636408,1363391876.4944339,694978326.1008862,714870211.8394183,51417262.473335996,171807121.45510656,92938488.57948333,93553713.1169557,3872314.3358630496,12741528.103329353,7062549.662620036,6976539.154476256,39597229.19192109,52739592.41079327,44517397.50126106,44197056.31852636,4662629.4743916,7768340.27794471,5701173.787437459,5749628.255635189,53226989.027334735,200535405.06640974,101683142.90291825,104784934.64101097,15918284.853428049,24085453.26452886,18803987.570037615,18776793.797313333,139001.7965243883,135894.35892851575,109167.81973475753,137914.1933658329,188168649.67978874,541314048.5979245,307597776.42233145,311769539.30113626,177497588.88385206,822077827.8965094,387380549.67855483,403100672.5382821,1915371976.0290911,12932354113.548752,5390363325.246174,5771315724.160972,274.567,887.5536666666667,484.01,489.11233333333337,334.80733333333336,1078.086,589.397,594.9548666666667,50.906333333333336,69.042,58.1565,57.253816666666665,1.6123478047829412,1.5233621945681577,1.5794570921001696,1.5812028412077668,0.8299802469054149,0.8395024705341169,0.8336121064210177,0.8333130251754606,0.03150848449654715,0.02997711200633309,0.03141153257902802,0.03097250412497223,0.03560891028806985,0.0344006555440701,0.03527590019224225,0.03518602112766994,86.37693977190158,89.25629629927893,88.62349783115532,87.38471455648364,44.2841276884629,40.16641403728611,42.354972660557934,42.842927910551026,2521.992870434539,8710.069257621944,4707.21987595585,4687.819605950131,794.8624000736881,1046.6724183448293,898.003453592038,882.9959064685876,52596490.809726104,198357887.75200424,100506337.9339293,103612979.73952344
60,50219.34255774053,178651.86175593088,92410.25161976855,95170.72427710715,380589174.79763544,1404651792.944584,720020423.8998618,739011091.1490674,53374202.05359819,176756849.52790895,96033647.15659125,96558128.66960695,3809010.4778548493,12389607.976737324,6910323.475785778,6812219.602463715,40454773.847939976,53685657.44232442,45400696.642434485,45085583.10597453,4703455.431769737,7864475.964066123,5762237.35102159,5809812.618073473,55489330.37145295,206706484.22316566,105430476.35776041,108415334.2195524,16126693.237021364,24293908.227219507,18997678.8144447,18985218.483590715,158603.0768933868,87631.9083633428,77940.68192550149,133763.1679078714,194239671.77240825,555458106.6850287,316719356.31458104,320666123.9918254,186349503.02522722,849193686.2595552,403301067.5852808,418344967.157242,2101721479.0543184,13781547799.808308,5793664392.831455,6189660691.318214,280.813,898.695,492.533,497.07169999999996,342.39566666666667,1091.604,599.754,604.6185833333334,51.385666666666665,69.44433333333333,58.604,57.706199999999995,1.5958550352177772,1.5084815703459329,1.5636488245921205,1.5652743225126315,0.8325077858041449,0.8416874894603634,0.8360271049835558,0.8357206820838214,0.029984199288578126,0.028508338903075598,0.029894202023803863,0.029467648153652243,0.035591147036597916,0.03402227043720146,0.03486837123106441,0.03504204022680916,86.97838781548111,89.90216171018174,89.29683681566576,88.00170867862633,43.83296075169965,39.77627614752317,41.929711244767034,42.413121140237884,2557.578347627375,8790.810996002292,4734.909770509945,4739.209774558596,797.7798554394716,1033.9105121555385,893.9729480840838,880.425585290095,54849935.784546115,204508781.47416505,104246748.91513294,107230531.77591273
