month,users_cons,users_opt,users_med,users_plan,users_ind_cons,users_ind_opt,users_ind_med,users_ind_plan,users_fgn_cons,users_fgn_opt,users_fgn_med,users_fgn_plan,sub_rev_cons,sub_rev_opt,sub_rev_med,sub_rev_plan,commerce_rev_cons,commerce_rev_opt,commerce_rev_med,commerce_rev_plan,revenue_cons,revenue_opt,revenue_med,revenue_plan,labour_cons,labour_opt,labour_med,labour_plan,tokens_cons,tokens_opt,tokens_med,tokens_plan,eng_cons,eng_opt,eng_med,eng_plan,compliance_cons,compliance_opt,compliance_med,compliance_plan,geo_fixed_cons,geo_fixed_opt,geo_fixed_med,geo_fixed_plan,sales_cons,sales_opt,sales_med,sales_plan,gna_cons,gna_opt,gna_med,gna_plan,onetime_cons,onetime_opt,onetime_med,onetime_plan,total_cost_cons,total_cost_opt,total_cost_med,total_cost_plan,contribution_cons,contribution_opt,contribution_med,contribution_plan,cum_cash_cons,cum_cash_opt,cum_cash_med,cum_cash_plan,floor_heads_cons,floor_heads_opt,floor_heads_med,floor_heads_plan,blended_min_cons,blended_min_opt,blended_min_med,blended_min_plan,arpu_usd_cons,arpu_usd_opt,arpu_usd_med,arpu_usd_plan,gmv_cons,gmv_opt,gmv_med,gmv_plan
49,18932.9340786819,125659.64387777011,52221.644474407716,56287.28250836277,5682.813170038938,52451.10810579136,20157.496693243193,22051.716397552285,13250.120908642963,73208.53577197876,32064.14778116452,34235.56611081049,156552005.54259896,1040725530.6877798,425465203.29291993,466012739.3434122,34541869.59832745,230569666.46225074,93503757.98167923,103151598.5007006,191093875.14092642,1271295197.1500306,518968961.2745992,569164337.8441129,20440362.211455595,132833832.15313202,55478468.93458775,59778076.69104234,2297071.7939797873,14799881.849962937,6245081.469034895,6673055.313573889,26185197.247174077,42522997.051089495,33973962.06164461,31903427.178544473,1117593.2474144967,3700545.1472106194,1935744.347987978,2021626.4123431395,26478947.086754955,39591563.76795308,31778515.375711035,31068362.9251743,37544199.89506853,151754446.28988114,76433637.37693177,77517786.13325295,10122850.63930094,21088737.57415598,15005706.996585863,13960911.066500204,152303.5560183171,153128.07316600598,149032.33722471536,152592.1370200082,134427092.80331475,473329782.8595566,248204928.2031991,253043034.3229994,56666782.33761166,797965414.2904739,270764033.0714001,316121303.52111346,-113225695.5302087,7806403463.183414,2148354129.939103,2658644510.0195594,142.361,886.2516666666667,378.868,402.72273333333334,1.822127904283808,1.7377067709179836,1.7776002896428644,1.7925805076057695,116.50328695087578,116.259391517319,114.3849578044266,116.4179235491309,2943234790.484754,17862486575.583317,7544166559.029044,8164972915.269251
50,20041.906708665712,131525.9950601739,54957.68082035983,59061.337631693576,5990.196262844933,54655.313823335055,21176.9492501264,23022.987409016474,14051.710445820778,76870.68123683883,33780.73157023342,36038.350222677094,166580372.71256933,1096388316.6763718,450308944.0384392,492013153.0999002,36651295.71880582,242276240.60774183,98698848.656297,108620026.42993341,203231668.43137512,1338664557.284114,549007792.6947362,600633179.5298337,21570054.974296406,139041610.72505865,58268139.706934124,62685099.487063184,2311369.999148287,14710280.376084946,6247715.38452408,6650988.631076117,26935584.684048746,43591605.12093734,34889372.5762391,32765191.836959753,1145221.3143297867,3843278.419356261,2002386.4184935484,2089541.3010890526,26903200.213973653,40112407.31294661,32234843.632789265,31526422.698614188,39725035.98439298,157457681.0828656,79049195.65578379,80931461.7688584,10354242.039644845,21489144.182846047,15312000.774395688,14251457.789765265,129147.37723731066,155324.49900915756,191205.1939357305,138309.36985745706,139802615.28199694,490827989.7171025,256972282.98718697,262661496.3342839,63429053.1493782,847836567.5670112,292035509.7075492,337971683.1955497,-49796642.38083048,8654240030.750425,2440389639.646652,2996616193.215109,148.29933333333332,913.745,392.4405,416.20531666666665,1.7945111660831092,1.7118394640435144,1.7502904048286536,1.765576070369251,117.01737895397993,116.92004286436965,114.93248826625015,116.98331132261633,3123617252.9672847,18765104204.80275,7958741045.229883,8598137686.109697
51,21165.10368830592,137216.1968636217,57770.68434721349,61782.986299666445,6305.714584555912,56776.67342141245,22223.8075317744,23970.550177455698,14859.38910375001,80439.52344220926,35546.87681543909,37812.43612221075,176801790.34592125,1151128469.0247555,476020610.4448934,517816127.8835132,38794458.36255002,253721038.40644214,104052382.56089588,114018761.37791225,215596248.70847127,1404849507.431198,580072993.0057893,631834889.2614256,22738236.0811837,145147651.50455534,61234749.45081682,65581531.47936378,2320193.186611701,14583931.986284027,6242192.01723408,6612501.766497015,27683592.18376615,44649962.63090712,35807836.754654914,33621821.84026548,1173056.813455969,3981479.3067431925,2071179.396133806,2156004.6861064974,27308030.05956664,40593568.26112141,32683465.680675488,31957968.43011081,41767744.069822885,160454819.27034098,84034941.7452148,83308220.39000422,10579169.481824577,21866726.363010854,15615334.285640225,14529814.390239773,118276.97149891601,86856.89078311196,84885.69214950706,107279.94324838459,145068862.88249448,505263108.75301886,268178486.0928447,271136848.937178,70527385.82597679,899586398.678179,311894506.91294456,360698040.32424754,20730743.44514628,9553826429.428604,2752284146.559597,3357314233.539356,154.272,939.5606666666666,406.6285,429.1230333333333,1.768230543049558,1.687223973303573,1.7254201369171482,1.7398782436384632,117.51238314151495,117.54055512920232,115.4537426745591,117.52224333720554,3306535129.0750613,19647361584.251453,8388873922.521947,9025824388.386799
52,22327.235033350917,142893.75623321434,60569.77518588001,64525.51745330311,6632.254228505409,58922.82805888169,23274.14746662838,24933.955069137108,15694.980804845509,83970.92817433266,37295.62771925163,39591.562384166005,187444135.08487093,1205958077.7178948,501833050.84259504,543924015.0064292,41014553.52229698,265217165.1484179,109381975.75695841,119485467.59143929,228458688.60716793,1471175242.8663125,611215026.5995535,663409482.5978684,23948225.37170115,151298230.95479533,64195323.884085156,68520727.32578412,2326197.3798460034,14437286.463187976,6219734.606439497,6565078.559015693,28447237.14434316,45705301.92914638,36723273.834452644,34487559.81902429,1201754.282894609,4117918.6908274675,2140381.2177193514,2222411.8256711094,27709795.548410244,41048158.4520551,33104987.72027076,32378222.56468594,43937204.37108251,165567879.7042581,86899425.72340368,86507940.73769397,10804975.283122836,22227578.186748035,15909084.916623153,14802886.299391655,85016.26020822566,105314.9676391491,98727.59653481505,92120.80780904886,150519909.78164816,521895066.4999394,277325601.98150617,280501214.6330501,77938778.82551976,949280176.3663734,333889424.6180473,382908267.9648185,98669522.27066602,10503106605.79498,3086173571.1776447,3740222501.5041757,160.36833333333334,964.6366666666667,420.278,441.86224999999996,1.7432302691495825,1.6633933342246991,1.7010040601904752,1.7152873419258734,118.01291087848205,118.1196704066745,115.9594744673742,118.0502767133494,3495667094.8091326,20527523618.935158,8817013517.672398,9456816878.25324
53,23535.639707510185,148370.33328181625,63401.02156417082,67227.78245851731,6963.249915238684,60914.07980633064,24342.136030436734,25846.04037712087,16572.389792271504,87456.25347548562,39058.88553373409,41381.74208139644,198655683.77955103,1259797139.473339,528089280.34855443,570055193.2723768,43340045.294407964,276389334.1533522,114814416.90140368,124907296.39503844,241995729.07395902,1536186473.626691,642903697.2499582,694962489.6674151,25222769.384384226,157339316.5087798,67246720.10806575,71463560.87792267,2332162.5901059634,14244847.467807038,6186701.407628791,6501602.297301339,29210520.85463198,46742508.71254466,37647925.12566255,35346716.60490142,1231707.1747749017,4250445.908309282,2210274.9347175737,2288265.7315119347,28112280.456790507,41477009.77397429,33516672.07616401,32789935.71780483,47552025.92182735,168860136.59938282,90836089.96779409,90009864.65897176,11031030.237727491,22565319.316208884,16196546.283158608,15068031.41519598,106214.16524659064,108737.97408807576,153508.17412387545,107097.49834111042,157572527.6114753,536390129.48422056,287687597.6907865,290158688.2669361,84423201.46248372,999796344.1424707,355216099.55917156,404803801.4004792,183092723.73314977,11502902949.937449,3441389670.736816,4145026302.904654,166.67133333333334,988.0053333333333,434.015,454.1382333333333,1.7194760836026286,1.6410383671591013,1.6786148231761404,1.692022882847394,118.52240296438097,118.68834014325259,116.4455419365631,118.58048097698605,3694195873.544658,21387922474.26627,9251955460.659702,9887000183.797222
54,24756.356081227073,153777.71010143758,66226.96325888952,69913.82998830074,7302.978860004689,62865.72113747468,25388.68745778824,26749.938657119183,17453.377221222385,90911.98896396287,40838.27580110128,43163.89133118155,210028422.10340416,1313539510.1375623,554676363.3833535,596257302.9153595,45688288.24969215,287598187.12736773,120250480.63123095,130356752.85687861,255716710.35309628,1601137697.26493,674926844.0145844,726614055.772238,26521915.16129523,163480628.78228545,70345177.41406363,74457464.92864181,2333676.601070823,14033053.975982897,6145872.082593441,6428458.682290048,29992029.500795115,47771221.429052174,38572747.96070735,36214746.675685085,1262093.670251897,4381667.688971253,2279443.3637697534,2353944.5768036717,28500905.618960544,41886264.36357135,33909536.823331796,33185781.17957433,49362401.45775958,174310788.72157612,93589263.89874026,93094337.00009537,11251017.18078953,22888058.43923441,16473229.940329187,15323981.621245237,68362.79264827268,97878.77286741884,108392.27000188951,78693.38572497384,162789123.16125387,553059845.408657,296799855.8646497,299383875.947845,92927587.19184245,1048077851.856273,378126988.1499347,427230179.82439315,276020310.9249922,12550980801.793722,3819516658.8867507,4572256482.729048,172.90533333333335,1010.732,447.5895,466.14466666666664,1.6966204149249442,1.6196134479944921,1.6569517047589857,1.6696679764992859,119.01339400966341,119.24081440534466,116.93593432917665,119.09299114815184,3894980058.4266186,22247523861.85221,9688420334.863762,10318370389.625576
55,26011.93567885582,158883.71690028108,69090.0471982084,72517.05910635466,7650.16231250946,64776.73846377933,26436.063550391144,27644.463965453913,18361.773366346362,94106.97843650174,42653.983647817244,44872.59514090074,221813019.73780364,1364444608.9630268,581936955.606789,621734075.9666317,48113005.17625,298093861.758566,125830402.04893646,135606304.9800606,269926024.9140537,1662538470.7215924,707767357.6557254,757340380.9466922,27869971.223483283,169369409.3585757,73509502.06449485,77394774.57076563,2331130.559746915,13779337.644956784,6095996.957197657,6338003.039570369,30768665.128712215,48770060.74434147,39490205.965110734,37069153.59418245,1293206.1998229243,4505411.703461063,2350313.8891683733,2417478.126096273,28883865.912657175,42245889.14813277,34294849.91841552,33560574.04507363,52229872.234414406,172914478.29687107,98109043.16262057,94469484.35627423,11470600.273969809,23183956.02017066,16745051.73706077,15570274.785140106,157625.54071152158,112138.8147226603,127078.65078057518,141705.18661542013,169250453.94106892,562312219.2513173,307822451.414164,306822071.7996558,100675570.97298475,1100226251.4702754,399944906.24156135,450518309.14703643,376695881.897977,13651207053.263998,4219461565.128312,5022774791.876084,179.283,1031.2283333333332,461.061,477.4638666666666,1.6748650236990468,1.5995724105847384,1.6362627179672868,1.648512609109039,119.4841531234269,119.7304522766961,117.43169656592502,119.57035782707112,4102309789.903716,23052001305.279774,10133576707.486954,10734701820.285336
56,27306.298138753224,163847.17168616946,71942.8571827266,75095.6038803489,8007.679051574601,66574.9092759231,27494.26419569113,28506.209630096575,19298.619087178624,97272.26241024637,44448.59298703545,46589.394250252335,234020768.42635953,1414798081.9122036,609169600.3972682,647292828.146405,50612692.37127747,308478697.0037868,131362370.19584039,140865793.99265572,284633460.797637,1723276778.9159904,740531970.5931087,788158622.1390606,29287268.052522015,175302044.54182062,76743992.46816987,80392439.82377653,2325716.667154435,13507597.114828119,6035439.499146478,6239374.823840224,31574870.025247578,49779065.82288243,40403101.33073108,37946338.55441977,1324942.3423471274,4627217.096209935,2420635.0808086055,2480738.50619911,29261970.282034196,42585246.6465147,34656456.904958606,33925117.00960237,54515503.300907,177019239.83501872,101371715.70379303,97391811.0878461,11689964.931009041,23458962.156819124,17008836.317295756,15809113.96004257,134831.14073350502,121662.03611304474,81708.07916098028,130221.95411634393,175134722.4675317,577015109.7613384,317539366.01567036,315792858.02036405,109498738.3301053,1146261669.154652,422992604.57743824,472365764.1186967,486194620.2280822,14797468722.418652,4642454169.70575,5495140555.9947815,185.859,1050.857,474.4455,488.6083,1.6547186639333813,1.580449940640632,1.6170897491677478,1.6287246107809192,119.97120151692738,120.21099111384429,117.8902891568789,120.0551278758483,4316041036.397082,23844957867.043396,10575111486.523195,11151161927.123291
57,28616.62790436106,168604.78288391774,74808.71153408081,77612.4821472059,8370.947634942977,68272.27903123286,28536.4900195971,29336.413623644432,20245.680269418084,100332.50385268485,46272.2215144837,48276.06852356145,246496980.31382886,1463855562.0612679,636818353.7065198,672572483.9254324,53139025.52228565,318510931.3053501,136954697.21498093,146019192.54635823,299636005.83611447,1782366493.366618,773773050.9215007,818591676.4717907,30721500.806055907,181039369.19759765,80052769.55384341,83332754.74309552,2317742.71383516,13215140.365205208,5968834.718473555,6131831.891814677,32370451.524814095,50759907.3136186,41331505.62987732,38806761.050895676,1357198.8575029545,4742679.879209135,2491605.001363881,2542117.2151001175,29628224.532117065,42899945.63780802,35011922.87925978,34273326.9191089,57308274.45236327,179715677.5847666,104495952.8761148,100150865.54870442,11906343.529951047,23719431.876580857,17266437.796743516,16040924.451271482,126688.43773472581,66206.11344184758,147254.70532544024,105519.62423221843,181547240.37009826,589870227.0601686,327327633.8139418,324460285.71162283,118088765.46601619,1192496266.3064492,446445417.1075591,494131390.7601677,604283385.6940985,15989964988.7251,5088899586.813309,5989271946.754949,192.35833333333332,1068.5946666666666,487.7855,499.04105,1.6353676758999034,1.5621018041689942,1.5987691503479309,1.6097246207940854,120.43949300578865,120.66379490979136,118.33855154884499,120.51799867218959,4532248797.597187,24610264910.534103,11021605069.955227,11559554437.125107
58,29950.793219594165,173232.17638320636,77717.54729294147,80099.27732685843,8747.037721607889,69977.23651095138,29607.108680611014,30177.60729787811,21203.755497986276,103254.93987225497,48110.43861233044,49921.67002898031,259258381.95214564,1511700814.833907,665009586.938582,697613233.460762,55726377.15852588,328001105.07944566,142667387.3591988,151022531.9308478,314984759.1106715,1839701919.913353,807676974.2977808,848635765.39161,32229249.854948975,186812748.33131623,83453745.7771983,86333474.3216775,2307139.5505940886,12909609.21168092,5898464.743596589,6018003.93197448,33176462.153030325,51743376.13169432,42271536.06372678,39674882.04556272,1389819.7552487815,4855823.343092441,2564256.3740173383,2602921.0109940623,29985375.328292053,43183209.57263361,35355920.41982051,34604617.3138116,59725715.13572459,179878840.04786742,108951650.19838002,101779308.85497457,12119035.82199598,23963028.467539568,17522016.792569686,16264433.247936234,101982.89409380258,120570.71615296294,120203.92373887944,108488.6318145087,187653320.90839434,600176332.882506,338478543.30076885,332036375.0993334,127331438.2022772,1239525587.0308468,469198430.99701184,516599390.2922765,731614823.8963757,17229490575.755943,5558098017.810321,6505871337.047224,199.00366666666667,1085.6513333333332,501.1345,509.33034999999995,1.6170550338186298,1.5448680773429295,1.5808758697965255,1.5917895990521347,120.8936228216389,121.07962603103807,118.76796068651517,120.95872394492861,4753267504.83589,25340825753.498394,11480724591.962715,11958912891.867767
59,31293.22679606045,177581.2353328174,80554.94759609445,82494.02978392538,9118.811250111572,71613.48257012051,30670.35378171501,30991.9462121147,22174.41554594888,105967.7527626969,49884.593814379456,51502.08357181068,272227108.4836292,1557008722.1338658,692680405.1741743,721900673.261212,58340418.76740516,337113040.0436167,148173178.2574314,155910836.2140792,330567527.25103444,1894121762.177483,840853583.4316056,877811509.4752915,33746898.846784405,192463855.31758186,86844247.93206906,89297833.6115635,2292590.8578808135,12578346.88366364,5817052.424405796,5892605.466904802,33992572.07028533,52703285.26390137,43187089.22190369,40541321.68805094,1422592.5063461952,4962646.110898077,2634771.5156402937,2661611.2679393534,30332836.94271647,43435138.96972128,35669978.58846175,34918642.652168155,62799839.60748386,179774874.57925904,111135669.81716217,103741101.84760517,12328511.521669291,24188093.46164156,17759537.434415657,16479365.200659584,134542.67610993257,95197.0086538593,153329.3554503417,120771.69250030692,194488952.88105965,609748969.7296137,347288452.3451903,339829958.7780535,136078574.36997476,1284372792.447869,493565131.0864153,537981550.6972377,867693398.2663504,18513863368.20381,6051663148.896736,7043852887.744462,205.548,1101.3173333333334,513.83,519.0672666666667,1.5996767326627475,1.528821623031628,1.5638085793742995,1.5748774442918556,121.34169138539315,121.46999705382538,119.15710257614867,121.38659836934443,4976727925.530066,26031584460.646595,11922266925.71076,12345927712.82085
60,32683.159644732106,181674.67212496093,83340.52194186956,84830.18901281219,9515.844672180985,73148.71832354847,31713.588352714778,31787.350450159603,23167.314972551118,108525.95380141247,51626.93358915478,53042.838562652585,285680657.6232612,1600247778.0941803,720240051.2290163,745779149.7880828,61026650.45481087,345613570.2031234,153625575.9146407,160632072.36672023,346707308.0780721,1945861348.2973042,873865627.143657,906411222.1548033,35351566.414749674,197852174.37437797,90230095.86702538,92226779.20061956,2276569.608661112,12237445.100262199,5723954.594151947,5762876.030721491,34810475.07680064,53643972.30524258,44108947.34700846,41402199.106755316,1456583.5935514357,5063984.948539884,2703964.9652391854,2719174.0677973926,30674512.083449297,43660028.87046435,35966996.10705244,35219442.958904564,65022142.08516087,180878084.2119075,112422774.15027238,105571721.82952219,12538405.537266733,24391475.21380832,17994161.1413142,16686979.92405629,133729.26917680204,112449.58732834367,112537.78056894902,126281.38052984161,200552545.06559986,620089414.9296788,355084551.64040416,347390449.5180275,146154763.0124722,1325771933.3676248,518781075.50325286,559020772.6367755,1013848161.2788228,19839635301.571438,6570444224.399989,7602873660.381238,212.31766666666667,1114.7543333333333,526.057,528.1705,1.582683438119826,1.5126592751595556,1.547469130034434,1.5581749810837313,121.77840106785604,121.83324079194766,119.53830863962722,121.7975949712881,5206334974.805948,26679350215.84911,12356902840.363293,12721890309.171055
