month,users_cons,users_opt,users_med,users_plan,users_ind_cons,users_ind_opt,users_ind_med,users_ind_plan,users_fgn_cons,users_fgn_opt,users_fgn_med,users_fgn_plan,sub_rev_cons,sub_rev_opt,sub_rev_med,sub_rev_plan,commerce_rev_cons,commerce_rev_opt,commerce_rev_med,commerce_rev_plan,revenue_cons,revenue_opt,revenue_med,revenue_plan,labour_cons,labour_opt,labour_med,labour_plan,tokens_cons,tokens_opt,tokens_med,tokens_plan,eng_cons,eng_opt,eng_med,eng_plan,compliance_cons,compliance_opt,compliance_med,compliance_plan,geo_fixed_cons,geo_fixed_opt,geo_fixed_med,geo_fixed_plan,sales_cons,sales_opt,sales_med,sales_plan,gna_cons,gna_opt,gna_med,gna_plan,onetime_cons,onetime_opt,onetime_med,onetime_plan,total_cost_cons,total_cost_opt,total_cost_med,total_cost_plan,contribution_cons,contribution_opt,contribution_med,contribution_plan,cum_cash_cons,cum_cash_opt,cum_cash_med,cum_cash_plan,floor_heads_cons,floor_heads_opt,floor_heads_med,floor_heads_plan,blended_min_cons,blended_min_opt,blended_min_med,blended_min_plan,arpu_usd_cons,arpu_usd_opt,arpu_usd_med,arpu_usd_plan,gmv_cons,gmv_opt,gmv_med,gmv_plan
49,5235.141749851847,58707.23229993975,18210.5721307808,23950.37344238261,4563.002914148931,54639.500733792585,16505.344313803413,22089.77715102421,672.1388357029139,4067.7315661471616,1705.2278169773883,1860.5962913584005,30222195.462382313,345001076.23268163,105551431.32152587,140394803.73198706,4355447.861514752,44466154.698627025,13983079.643658543,18394195.254504047,34577643.323897064,389467230.9313087,119534510.96518444,158788998.98649114,5144755.98094768,54294049.21689151,16821549.627767976,22347008.61352802,643951.9821630755,6906765.729344078,2246781.6261484534,2835936.793676426,18474321.191133812,33848804.31717832,24818519.32425854,23855390.28524939,778581.3133553509,2087303.2013064595,1097100.0213639177,1236633.974138239,11814795.636052892,17405939.262406703,13949210.527450562,13771695.905276725,2414319.8401948432,20243756.31173701,7447200.308772089,8654622.6052346,6325708.089857143,14787591.447895188,9785678.806220425,9287367.265170459,548725.8536686884,375395.6271857053,451733.3481025848,488060.27439964435,47981407.17327045,170313914.34936833,82922673.88753307,90797784.68490471,-13403763.849373383,219153316.5819403,36611837.07765137,67991214.30158639,-568039698.8907162,2102018498.5258367,-16087021.664092937,366480670.20507723,40.093,403.55033333333336,128.6435,167.30306666666667,1.7568559877680492,1.6839333831399272,1.6973686939909516,1.7313330761482064,77.28332239921978,75.76702618582304,75.57521629957752,76.75261872453092,356383634.4785507,3477769081.147725,1122504484.5426986,1448868540.8127615
50,5511.562782365413,61502.10983135613,19198.450413633072,25108.254249512163,4799.144502065061,57033.13877232775,17348.96980741376,23081.042496657003,712.4182803003528,4468.971059028381,1849.4806062193074,2027.2117528551628,31922167.65674356,363342620.2348446,111853605.63994537,147919326.05907893,4591575.835277562,47001052.86733143,14843964.312018096,19434892.796496414,36513743.49202112,410343673.102176,126697569.95196347,167354218.85557532,5399308.559632159,56945044.50754018,17727081.815330587,23440316.141399965,643705.467946615,6875432.238412046,2250286.646669853,2824809.8376095155,18970878.60187947,34710889.56253476,25492222.378072746,24479882.43810882,785562.1445279255,2156710.940029504,1121830.7415425126,1265464.2229534779,11996111.061450826,17867323.776140817,14246941.180857696,14051035.511592321,2576796.092785973,21531082.483023897,7942988.570444155,9210796.329369245,6455783.444244934,15063517.430294678,9994995.888150558,9468490.339362346,152288.4976514184,149059.42030914142,165154.82752864456,151158.32058162146,48919516.42284234,176754966.27752292,85624127.10677432,93661923.87198055,-12405772.930821218,233588706.8246531,41073442.84518915,73692294.98359478,-580445471.8215374,2335607205.3504896,24986421.181096204,440172965.18867207,41.57833333333333,416.948,133.716,172.95771666666664,1.7319032832666914,1.661073218464164,1.6745690926795762,1.7071127605858067,77.5026007255287,76.2411742344652,75.97493859600134,77.06110145365648,375911551.0327342,3675238285.853892,1191443978.007763,1530675908.2201393
51,5796.271593233566,64308.34002573357,20215.958181241156,26275.495544608562,5041.627477538418,59408.401688159305,18213.24470706798,24069.998451255728,754.6441156951477,4899.9383375742755,2002.7134741731732,2205.497093352842,33687562.12721875,381981871.8452794,118379822.45780075,155590570.52854,4839205.508592346,49586954.67335502,15746848.00970424,20500917.716259282,38526767.6358111,431568826.51863444,134126670.467505,176091488.24479926,5657395.6725877365,59670655.01630008,18657452.661048073,24562036.442887057,642802.2180339883,6833775.588572214,2252888.6063727112,2809642.897722367,19470359.887295578,35562101.96740719,26183989.3544686,25102469.61533464,792731.9717105628,2226535.985877852,1147582.6158943123,1294563.376669114,12171266.114622947,18306706.542420566,14546509.922979286,14318670.264352113,2719722.9214847595,22895553.85986558,8465413.582602814,9781263.749918045,6586475.770764428,15332314.159771685,10203512.763478614,9647519.206916967,182368.73259256195,91795.11932794674,119323.25760316485,150667.96794994661,50269179.631843306,183483393.86857852,88651880.92811698,96894154.61470063,-11742411.996032212,248085432.65005592,45474789.53938802,79197333.63009863,-592187883.8175695,2583692638.000545,70461210.72048423,519370298.8187705,43.066,430.33,138.8465,178.6084,1.7084737922484838,1.639712677632737,1.6525214847026528,1.6844074021329725,77.72279948260815,76.73102646644193,76.38453720064211,77.37567892694997,396186822.4776558,3877517738.049682,1263634141.7273698,1614652642.927865
52,6091.566015289195,67055.98930098028,21282.065780754812,27429.114165281073,5292.455011210299,61695.06992524362,19115.3898418366,25033.370231121957,799.1110040788963,5360.919375736648,2166.6759389182116,2395.7439341591094,35525244.4952188,400509361.6026602,125271676.83762012,163269685.48282328,5098297.209975558,52224241.98513708,16699775.52355032,21592377.88128209,40623541.705194354,452733603.5877972,141971452.36117044,184862063.36410534,5934681.729930429,62393132.33763179,19626852.748637535,25695139.442625903,641632.240986175,6774770.595359805,2254896.401399455,2788230.6650169455,19976977.027143274,36412081.65641971,26884140.868364703,25729263.647390027,800186.8792151172,2294992.084613107,1174146.8718875712,1323368.7011044137,12349009.05045698,18747352.19815223,14846262.558456447,14588429.152150318,2891469.560641174,24135231.717862066,9074386.451690301,10326786.315668486,6717733.111300257,15583552.208345957,10414645.095341528,9820769.795266252,102145.57217831755,116312.9776581715,126747.74505705238,107104.16409626642,51571506.00850071,190126959.80119058,91891182.74533805,100065914.83594216,-10947964.30330636,262606643.7866067,50080269.61583237,84796148.52816321,-603135848.120876,2846299281.787152,120541480.3363166,604166447.3469336,44.63333333333333,443.1603333333333,144.1105,184.1177833333333,1.6862017082205734,1.6193246919223074,1.630609555667916,1.6627947525161804,77.95249409439184,77.24128870041412,76.80709106489952,77.70357220649964,417399510.0521165,4082683212.2822423,1339428723.5055661,1700248805.8326604
53,6393.5579166726,69795.60058582136,22337.42101945077,28584.272850874666,5548.160860309343,63945.13521322618,19997.557076169454,25987.101883830233,845.3970563632571,5850.465372595166,2339.8639432813143,2597.170967044425,37419192.04003552,419222149.9096945,132174929.79727641,171050227.29441616,5363671.041511239,54899000.90287091,17670145.886406418,22701036.492987122,42782863.08154675,474121150.81256545,149845075.68368286,193751263.7874033,6220095.621631473,65161627.18507227,20635646.569270875,26849631.66883575,640108.6480483965,6702546.830937795,2251154.3927955627,2761962.012059686,20490991.41719846,37252440.303530835,27579496.071941644,26357498.52741479,807716.1530408547,2362773.276523119,1200877.1673382283,1351986.1462596473,12523966.911751065,19189817.942937296,15146410.411750415,14857014.772666246,3035266.540880228,25434117.603384256,9524084.4800132,10874864.412756639,6848144.075793644,15829547.65250148,10617204.197854064,9991635.327641387,77176.17528838647,82980.11996349847,162129.66445634532,79207.55592467566,52916136.3574092,196802446.90668058,95021410.49665023,103276345.04965419,-10133273.275862435,277318703.90588486,54823665.187032595,90474918.73774911,-613269121.3967384,3123617985.6930366,175365145.5233492,694641366.0846827,46.20133333333333,455.842,149.4065,189.57556666666665,1.664630698196701,1.6004670194298196,1.6112141180273407,1.6421734106282924,78.18210503118871,77.76379867132876,77.24398746927972,78.03569780523773,439196921.5783224,4290649227.533829,1416380259.4115703,1787205228.6627498
54,6707.844109332157,72493.38376463215,23438.03893658226,29732.78298868715,5813.630261766449,66123.91568886343,20912.541428517023,26922.23016125039,894.2138475657076,6369.468075768714,2525.4975080652366,2810.55282743676,39397962.470500305,437949352.6751932,139428528.6740109,178890949.0421428,5640079.416345355,57625016.02505566,18689017.510452714,23834807.22939396,45038041.88684566,495574368.70024884,158117546.18446362,202725756.27153677,6520206.989840547,67929740.78705779,21686872.013260778,28013543.81886658,638219.9809854974,6614642.975110423,2246624.0725781955,2729968.028929221,21017838.41132949,38096143.68149308,28282854.757780608,26995245.255886745,815602.3822417895,2429687.6104390207,1228098.102719369,1380532.2121108202,12699628.373939909,19630161.14135767,15449772.463084003,15125314.842536125,3233924.013031476,26768948.59069632,10193248.13868804,11471182.615214169,6977500.170142546,16063518.608526098,10819657.777614925,10157606.62357679,106006.21382733538,92320.79937628495,115814.60972116244,101216.31876946773,54401464.09109294,203532253.4933109,98363971.58617835,106597240.38186923,-9363422.204247274,292042115.20693797,59753574.59828528,96128515.88966756,-622632543.6009856,3415660100.899975,235118720.12163445,790769881.9743503,47.83166666666666,467.92,154.8375,194.86258333333333,1.6439801982195135,1.582013000266267,1.5925621611521779,1.6222916789358772,78.41624545728213,78.30855487005543,77.69279318611018,78.37855375175279,462012235.2361889,4502432874.888982,1497324053.6495996,1876159459.1146662
55,7030.00778521824,75214.54516096531,24534.61143323804,30894.595866729713,6084.592764568396,68291.05002558709,21812.52130977883,27856.852805924937,945.4150206498447,6923.495135378213,2722.0901234592097,3037.7430608047734,41438003.82135668,457064090.63982177,146761234.97355565,186907134.20781943,5926305.408421374,60434169.600514896,19726660.155470174,25004057.87565411,47364309.229778044,517498260.2403368,166487895.12902582,211911192.0834736,6832904.616173699,70832603.14519413,22749418.403659835,29232799.10133085,635877.3066920098,6521622.407340794,2236679.8415720174,2695888.091919084,21547789.485950984,38942287.647205144,28995403.593464922,27635863.84238994,823642.5531178614,2497085.139962459,1255654.2167412757,1409347.4585134704,12878043.58025147,20068666.85994364,15755201.57296595,15394761.72814373,3398735.94975321,28488374.118936818,10712668.092221737,12180109.308967473,7107840.769804057,16293951.098585783,11015368.68103284,10322979.38487766,132171.97499023643,146421.59183147748,129287.30054098919,137159.3408846708,55873276.44434565,210843569.81242317,101632433.055857,110112879.12317279,-8508967.214567607,306654690.42791355,64855462.073168814,101798312.96030079,-631141510.8155533,3722314791.3278885,299974182.19480336,892568194.9346511,49.506,480.3743333333333,160.166,200.30991666666665,1.6245754633390412,1.5652884434147676,1.5751808380266852,1.6038250063655455,78.66098613544713,78.86848979767412,78.15725896539269,78.73361241722657,485581995.8525217,4720713164.53343,1579990674.0299053,1967877904.8908396
56,7362.337227914751,77860.65623034892,25692.7537216736,32036.74887876671,6363.054082704787,70354.29985520346,22764.968351164876,28759.99010307932,999.2831452099617,7506.356375145463,2927.7853705087164,3276.7587756873872,43554295.93912461,475992010.31236905,154505562.41378686,194907495.96976015,6219414.859608901,63244262.42877389,20820678.040829368,26178111.508816645,49773710.79873351,539236272.7411429,175326240.45461622,221085607.47857678,7162427.927709168,73722932.17902122,23892599.78302243,30458604.415668383,632868.4093054556,6419298.254817215,2228126.4867559555,2658118.8552345713,22091377.100026064,39780065.49136768,29715633.7334703,28282418.036995627,832013.4648820044,2562971.499314703,1284970.0045629754,1437848.7769334489,13056797.673177617,20500224.100149516,16056423.539269174,15661996.922617782,3598551.8097027102,29807828.146123067,11533662.62899489,12771798.527449835,7236417.079275792,16510888.796562392,11216292.76877859,10482482.1803261,113691.85436356421,110615.08702472477,72714.47620356422,112614.9857949704,57368569.36194831,217599977.39611202,105250098.61212018,113449562.17390561,-7594858.563214806,321636295.3450309,70076141.84249607,107636045.30467118,-638736369.3787681,4043951086.6729193,370050324.03729934,1000204240.2393224,51.233333333333334,492.1453333333333,165.836,205.55253333333334,1.6062256311392067,1.549233250690609,1.5581012349352734,1.5862782979821974,78.90662597129366,79.44338536071692,78.62117922442913,79.09449175759181,509936011.46451384,4939263205.989909,1666874952.598823,2060200529.5484023
57,7703.785796743757,80471.18493796536,26852.49111518918,33172.37549617131,6648.428852012108,72356.99784045844,23701.742787622512,29646.427997968323,1055.3569447316502,8114.187097506918,3150.748327566668,3525.9474982029938,45738931.68976087,494973572.3116424,162384298.85483134,202971055.90741938,6525348.20260682,66076829.6412353,21954530.929953057,27368366.706126787,52264279.8923677,561050401.9528778,184338829.7847844,230339422.6135462,7497056.6538231205,76559929.78659058,25062242.603079125,31669062.250291727,629662.5120877777,6307533.852871561,2215545.8258482353,2616917.4813621016,22639692.073340688,40618127.78159808,30441302.088240594,28932144.571230777,840596.8511110318,2627082.141801463,1314026.6055781862,1465866.7028526827,13232869.42534075,20937254.538765036,16364923.707513066,15929404.21503925,3789275.690991664,31252267.156268943,12224008.761570545,13401322.703838712,7364836.761717218,16718647.14789521,11410750.355767662,10638670.396879517,116178.39838660162,73829.82110713948,127730.7575106104,101356.39633878987,58886882.45880714,224420898.45246395,108886159.59082773,116823788.05658703,-6622602.566439448,336629503.50041384,75452670.19395666,113515634.5569592,-645358971.9452075,4380580590.173333,445502994.23125607,1113719874.7962818,52.96933333333333,503.28,171.4675,210.57806666666664,1.5887767884819468,1.533403610974724,1.5418198575908968,1.5693961763544189,79.15111491344028,80.03069482608598,79.11354487473906,79.45896788286628,535214649.8248493,5160131759.012167,1756951339.0081801,2153935638.0404105
58,8060.191436196002,83080.91987281707,28024.99788202683,34317.44638901338,6946.96138824226,74326.64490562379,24646.497705693324,30529.850619325793,1113.230047953741,8754.274967193296,3378.5001763335067,3787.5957696875853,48029658.9120803,514185995.8510126,170413298.32310095,211184376.8407066,6842545.724745152,68968759.40407188,23097624.68249517,28586720.512509506,54872204.63682546,583154755.2550844,193510923.00559613,239771097.35321608,7856045.992965813,79474736.4280513,26252063.629742336,32922587.64524573,626158.3024735003,6190995.633483264,2199824.535806947,2573851.3683269173,23196710.03041861,41456469.714714885,31181446.348213837,29587625.919922307,849548.5310775995,2691402.7075112714,1343339.526898945,1494197.4928293847,13410094.039500663,21364533.59122787,16666388.5668635,16194147.882605184,3986619.8208092055,32904305.292255037,12808503.057392977,14107809.735815246,7496259.723783915,16920700.548848942,11600432.288688853,10794814.012556674,134021.6516659511,97016.86508850871,61888.43196636069,121069.97636384628,60470611.05573812,231578888.3381875,112323031.44878164,120358508.1045954,-5598406.418912672,351575866.916897,81187891.55681448,119412589.2486207,-650957378.3641202,4732156457.090231,526690885.78807044,1233132464.0449026,54.804,514.272,177.0375,215.61780000000002,1.5722215432504811,1.5183172251399708,1.5263153020442983,1.5533550319118026,79.38952893733978,80.63409130723466,79.60132119080113,79.82512576680298,561473826.1256417,5385639753.410699,1847651985.1412675,2249931900.6754117
59,8419.495131801996,85605.33787007115,29201.646847800926,35434.5400901962,7245.493254499813,76187.6997347441,25577.546313882678,31375.265522585316,1174.0018773021827,9417.638135327039,3624.100533918251,4059.2745676108825,50360437.77539844,533187372.1115199,178596933.84119684,219349864.79304093,7168158.380535703,71879567.8860725,24282153.647928283,29817151.70747358,57528596.15593414,605066939.9975923,202879087.48912516,249167016.5005145,8221129.43559386,82406664.74618562,27459347.27553272,34186066.79430097,621641.7808799372,6066157.127919406,2180367.579185676,2527222.1523437514,23765404.060985178,42292780.59171263,31910035.53196707,30249985.846739784,858581.8653104762,2754432.1831173752,1372893.0271256107,1522129.4765428908,13587755.098936116,21783126.216228016,16972159.437755287,16456134.98998828,4194493.516344292,34475936.93836896,13590041.482064594,14792998.714052927,7623970.581336303,17113361.263789788,11783767.36882726,10945257.320195023,108728.5587220424,108338.79642168713,129311.46003151068,108592.14191691806,62038097.13765705,238625171.4944517,116101625.17486016,123843573.16253516,-4509500.981722909,366441768.5031406,86777462.31426497,125323443.33797932,-655466879.3458431,5098598225.59337,613468348.1023355,1358455907.3828816,56.61966666666667,524.9073333333333,182.511,220.52034999999998,1.5566380794976409,1.504343681374872,1.5106509087319122,1.5383350401546716,79.6446584781211,81.24658264804404,80.10805910452572,80.20533193759414,588298595.0451037,5611280710.669876,1941673374.5532637,2346342335.513774
60,8793.663903891385,88086.97562469226,30419.908247707037,36546.32300617169,7555.5313524244175,77968.07583793823,26541.71829833745,32199.921922354253,1238.1325514669666,10118.899786754033,3878.1899493695796,4346.40108381744,52800625.87964911,552235947.5716331,187095103.76019493,227602988.47184348,7511219.359938815,74846595.1557443,25515539.8295996,31078600.888470735,60311845.23958792,627082542.7273774,212610643.58979452,258681589.36031425,8602117.851705665,85381180.15405457,28734452.469972197,35474789.657527775,617224.6596776459,5934823.302782852,2161481.082142647,2478384.184764468,24351818.00677065,43136464.73321986,32657860.682776924,30926444.361027874,867991.443457832,2815570.2035823194,1403195.6017136707,1549644.0095014025,13765619.237753978,22200713.811566662,17272798.116976433,16717902.338588417,4454143.3991568005,36167712.3411811,14422034.107406955,15553892.528865304,7753993.467008531,17300354.247618046,11970676.55258417,11095219.740221862,128454.72922575027,118925.09302542722,142297.0554951766,125119.3565556372,63745604.362572655,245831486.78066117,119981991.15439978,127475663.20890363,-3433759.122984723,381251055.94671625,92628652.43539475,131205926.15141061,-658900638.4688278,5479849281.540088,706097000.5377302,1489661833.5342925,58.491,535.2226666666667,188.216,225.34708333333333,1.541492926655191,1.491064636884923,1.4964809029335593,1.5238430252355972,79.9026641136355,81.87416005327024,80.6197374751591,80.59268769250765,616509475.9580703,5841507281.503248,2039226392.8522956,2445258707.8988824
