month,users_cons,users_opt,users_med,users_plan,revenue_cons,revenue_opt,revenue_med,revenue_plan,labour_cons,labour_opt,labour_med,labour_plan,tokens_cons,tokens_opt,tokens_med,tokens_plan,eng_cons,eng_opt,eng_med,eng_plan,compliance_cons,compliance_opt,compliance_med,compliance_plan,sales_cons,sales_opt,sales_med,sales_plan,gna_cons,gna_opt,gna_med,gna_plan,onetime_cons,onetime_opt,onetime_med,onetime_plan,total_cost_cons,total_cost_opt,total_cost_med,total_cost_plan,contribution_cons,contribution_opt,contribution_med,contribution_plan,cum_cash_cons,cum_cash_opt,cum_cash_med,cum_cash_plan,gen_heads_cons,gen_heads_opt,gen_heads_med,gen_heads_plan,floor_heads_cons,floor_heads_opt,floor_heads_med,floor_heads_plan,eng_heads_cons,eng_heads_opt,eng_heads_med,eng_heads_plan,blended_min_cons,blended_min_opt,blended_min_med,blended_min_plan,auto_share_cons,auto_share_opt,auto_share_med,auto_share_plan,tok_task_usd_cons,tok_task_usd_opt,tok_task_usd_med,tok_task_usd_plan,churn_cons,churn_opt,churn_med,churn_plan,arpu_usd_cons,arpu_usd_opt,arpu_usd_med,arpu_usd_plan,min_per_user_month_cons,min_per_user_month_opt,min_per_user_month_med,min_per_user_month_plan,adds_organic_cons,adds_organic_opt,adds_organic_med,adds_organic_plan,adds_paid_cons,adds_paid_opt,adds_paid_med,adds_paid_plan,marketing_spend_cons,marketing_spend_opt,marketing_spend_med,marketing_spend_plan
45,17626.876220260467,89474.47231893614,38169.55197989319,42773.53485479695,88878818.67647696,506160724.13562435,203533271.645506,234927485.58717853,18068005.16947452,81175026.91180134,35905750.91113076,40155462.7792889,2891856.904958636,13177739.63148167,5910394.020382731,6491915.859241698,15539552.407204693,23211707.149928827,18349531.021818284,18224806.56715814,1089641.7014591575,2867021.1477882676,1563041.9720608857,1711724.507674346,13107438.93136317,74305508.65630782,29959726.237729102,34526763.335093796,10843108.451460928,17986368.717440326,13242714.482360186,13343249.544553716,861507.2513701086,849479.7320991411,831204.8474221203,857297.6196252699,67115969.38418898,240121774.48937806,116464752.35170536,127668001.17100516,21762849.292287968,266038949.64624634,87068519.29380062,107259484.4161734,-16650798.27875647,2933323353.686951,815164937.6653891,1015840154.9092411,117.84166666666667,523.7713333333334,233.908,259.91705,144.389,636.2766666666666,285.2215,316.5496833333333,23.676,35.835,28.38,27.931649999999998,1.8503326916027596,1.7518199957455454,1.782297247411565,1.8158532480527345,0.8225737361814569,0.8267738388514285,0.8263116258068464,0.824043772115947,0.06369859668595572,0.06044391359172486,0.06221978842983979,0.06255945760297492,0.038574658820555614,0.037188229889484586,0.03787203384087934,0.038089408694680756,57.83973442118453,64.37742301383095,61.211516058997425,60.12792542861077,51.12870804309681,46.022844391421394,47.7104065063991,49.34165576501041,913.9185450500627,5799.716450532226,2193.455871779204,2623.94781196882,301.43114523546546,795.297958319239,511.0371651108491,474.2845298147862,12878959.295100652,72855579.54367475,29411362.2697843,33870776.38210159
46,18163.78395630619,92755.83838869937,39465.07921214975,44271.0030076438,91790911.30131187,526098231.608099,210964343.8604691,243798473.40868735,18573964.892687343,84045670.72052945,37014505.45957884,41489061.932432085,2834757.0122113265,12983930.542086106,5813523.137526912,6386967.747667499,15851543.289834894,23729370.964777187,18745088.35879256,18608782.976064697,1103496.0767854827,2947127.3320471593,1594089.3489344828,1748767.0161270695,13558847.55844459,77369896.36102165,31084103.64296943,35892714.639346555,10978280.41372385,18250323.15311211,13417984.87394849,13523495.37250974,638812.6137220332,743982.7047307431,547500.5639229018,675622.1455750817,68408504.30490567,247672462.92846042,119310654.0856302,131150889.82314983,23382406.99640621,278425768.67963856,91653689.77483892,112647583.58553752,6731608.717649739,3211749122.36659,906818627.440228,1128487738.4947789,119.56733333333334,534.54,237.992,264.8077666666666,146.506,649.3516666666667,290.187,322.5019833333333,23.862666666666666,36.2,28.6485,28.180733333333333,1.8212205858135022,1.7242093332470334,1.7539006545294606,1.787266647415238,0.825579442721529,0.8297196510131722,0.8293256113560765,0.8270285156236041,0.06057189161833593,0.05743235975343167,0.059137869503449854,0.059473055465619436,0.03845601478593007,0.03675359317552534,0.03752685091434425,0.03786016722228841,57.99815683848423,64.57230964653172,61.38679045067307,60.29911032130085,50.32661742822412,45.29757330524702,46.95092970108992,48.56645198518214,908.0990278921881,5783.150962711947,2216.4515845741344,2614.3672050791038,303.2428825076487,787.303623369669,510.03356834729567,472.6641418093558,13331822.801471543,75924108.62034366,30529990.746825896,35239122.838076785
47,18707.411712295656,95864.82064863185,40710.72615029983,45712.504840013324,94753990.01381133,545164872.3137975,218175989.36388665,252397798.81880647,19087221.588470224,86808401.40931736,38126598.287964046,42789634.525766715,2777596.584032739,12746307.764098035,5698592.655966183,6266645.497055593,16166137.359160746,24235771.94616024,19127883.132415686,18990509.46461057,1117533.0254103558,3023458.34038457,1623768.7610634202,1784606.8856513307,13999482.966445455,80345779.02398176,32196628.30680638,37220686.58658317,11110756.21280468,18489275.108732365,13587941.88420108,13693237.82637937,320090.9212277005,327784.0048971129,304703.82062922325,322783.5005119948,69604123.08233103,254586025.51138085,122140441.09700982,134347788.93249846,25149866.931480326,290578846.8024166,96035548.26687683,118050009.88630803,31881475.649130065,3502327969.1690063,1002854175.7071047,1246537748.3810868,121.29833333333333,544.238,241.9075,269.3272166666667,148.61433333333332,661.0876666666667,294.963,327.97999999999996,24.045666666666666,36.53033333333333,28.8885,28.4153,1.7935852086612551,1.6978268541974073,1.7276777435271566,1.7600697845989082,0.8284552787980028,0.8326017797653197,0.8320121611563486,0.8299065541365638,0.05758568050144434,0.05455527902788726,0.05619694798693166,0.056525039985699355,0.037925703700344426,0.03655593712955996,0.03731877544215714,0.037446285400569865,58.15709977057066,64.76788235038956,61.56265789905161,60.47087367350727,49.56126971786248,44.60518643379639,46.2465229878517,47.82664056843935,923.3850849946912,5724.177131067646,2207.906910944066,2603.6623011202255,304.9772586448422,778.5520038953072,507.99142988636305,470.72841948250493,13768636.695196783,78914734.74121484,31644651.579070367,36569771.0113031
48,19230.970246839166,98838.59184655045,41928.0539517218,47093.637806738116,97628880.27264117,563644643.5021025,225289331.69849098,260734397.40295264,19600358.853914835,89541310.65413232,39201958.46267796,44079691.98399095,2716587.9303722545,12486960.956356732,5576367.961661428,6136218.489466821,16497382.591575028,24746648.333487183,19512205.426768184,19384625.601244282,1130840.7518254735,3096638.687462191,1652459.7654612518,1818870.0292983246,14441326.327476507,83196882.86313984,33275737.552975502,38505771.11495867,11236440.287870927,18712194.388965383,13742040.452203939,13852954.223253986,180216.49188818637,163763.8994678695,201164.0403550645,174458.08454107546,70980270.45076796,261530528.20669347,125010127.04777817,137672860.66534188,26648609.82187322,302114115.295409,100279204.65071283,123061536.73761074,58530085.47100329,3804442084.4644156,1103133380.357818,1369599285.1186974,122.96233333333333,553.22,245.5335,273.5525166666667,150.649,671.9893333333333,299.347,333.11811666666665,24.246333333333332,36.852333333333334,29.122,28.658433333333335,1.7681998704338233,1.6731000959049607,1.702383613742773,1.7349149493487213,0.8310000800173727,0.8352950206849846,0.8347385397035939,0.8325033092510369,0.054739363278752166,0.051813945962128426,0.05339369986617531,0.053715467217933854,0.037397682491737874,0.03636314492405093,0.036518546844875883,0.03703559434304744,58.31656513279799,64.96414379247916,61.73912064016499,60.6432176636864,48.85995755913093,43.9559435909253,45.56737340962084,47.14355267025896,912.9113016192247,5688.608064280874,2197.3565935700185,2584.4051685508016,306.33888430668105,769.5708175150929,505.7817601816722,468.4700609296252,14213098.502071701,81774730.84706962,32726398.404582996,37859669.82282098
49,19758.573606877213,101737.56518362991,43105.91424970781,48451.220658740654,100533439.33598685,581749170.7076591,232220319.2594297,268958945.31607217,20126657.43804304,92242175.20137106,40262851.303888686,45367088.65520784,2654773.578299727,12208643.358981587,5449570.3942474015,5998628.001538377,16819391.82310796,25241017.164302204,19903123.818124045,19766960.692525946,1144293.501847643,3167972.6078083375,1680500.1305177384,1852581.1889338861,14876629.646150727,85966841.27973405,34345561.29981566,39758203.71790489,11359631.803316174,18924296.502324,13887218.06921336,14007264.447968913,107252.68619231242,126622.7778696243,103549.35300038705,114032.21827937158,72419311.57441941,268417764.7051298,127845718.39662088,141018770.17016804,28114127.761567425,313331406.0025293,104374600.8628088,127940175.14590408,86644213.23257071,4117773490.4669447,1207507981.2206264,1497539460.2646015,124.64233333333334,561.6266666666667,248.8495,277.58685,152.69133333333335,682.1726666666667,303.385,338.00980000000004,24.423,37.13933333333333,29.3575,28.873716666666667,1.7437411089697312,1.6494736079471013,1.6782487436364897,1.7107474836118106,0.8335792599676755,0.8379508017234462,0.8374146546989358,0.8351092995821952,0.05203062290759369,0.04920939321280317,0.050731635269691454,0.05104319251441701,0.03706432503977577,0.03580590242628728,0.036541407676589734,0.0366238771250548,58.47655484814729,65.16109665101008,61.916180919155686,60.81614447914926,48.18524479361863,43.33577861023719,44.91942178541327,46.487931629435124,929.1904210181922,5680.579017674675,2208.6461801680484,2592.176429847961,307.5314384653674,760.8622690756408,502.87321784930083,466.1972291789631,14644332.04089618,84546696.52531537,33793399.754773654,39110159.61044289
50,20264.930877521543,104556.91766125604,44268.014141377505,49767.12625182862,103348486.19758897,599465646.6687773,239081025.1193458,276989492.3625049,20640861.324201666,94938992.42837647,41356159.38285727,46645207.21066284,2589333.4212552942,11920157.456924431,5315676.193759379,5855121.833739491,17130835.503524557,25735019.37826698,20285731.564043663,20142299.859684404,1157157.568439898,3237879.268862723,1707819.21387984,1885410.1635878868,15310280.851119068,88686149.98328394,35388883.612722754,40991835.04737677,11474447.17746407,19121263.06349637,14027143.05092321,14150832.737575375,127643.80189745215,156750.1665874348,78431.3753396447,137831.02953894608,73909992.03881219,275275206.8396864,130734486.06296496,144387817.21911815,29438494.158776768,324190439.8290909,108346539.05638085,132601675.1433867,116082707.3913475,4441963930.296035,1315854520.2770073,1630141135.407988,126.14466666666667,569.6406666666667,252.167,281.36826666666667,154.531,691.9006666666667,307.4265,342.6103833333333,24.577333333333332,37.413666666666664,29.567,29.07005,1.7206158760637458,1.6272531690452827,1.6559507157325342,1.6879389286072835,0.8360060155781813,0.8404226135522894,0.8398256044259892,0.8375518248691192,0.049460821063239784,0.04674075643421958,0.04820707453173114,0.048508798443082715,0.03668205897893598,0.03566340282440061,0.036186154963845155,0.0363255293248486,58.637070847258805,65.35874361537581,62.09384099031602,60.989656316099754,47.547060609167104,42.751531700470544,44.32148758609244,45.86862549112331,921.0598028841634,5695.097508540282,2223.3428952332306,2591.972999863805,308.3849082579458,751.4652392930373,500.00437442821874,463.46302412022783,15080015.900398025,87262375.60614887,34833047.88891445,40343841.797410816
51,20750.58753505234,107194.88634352823,45352.19349128364,51006.092118018896,106076217.69912276,616379002.9346335,245562963.55689004,284682192.5315515,21146137.443688348,97507769.73612781,42386522.55388785,47872708.74604216,2522732.0802476946,11614412.974449031,5176151.286357355,5704820.3932181625,17450191.237505767,26223349.534546345,20651535.217849497,20520796.64146997,1169659.5123773254,3302324.0683179526,1733672.1568261504,1916092.1069565448,15730929.371132065,91317764.24769053,36404568.06433637,42186321.57792753,11581593.135495031,19303108.866433084,14156427.034515008,14284123.64132335,115652.40172663172,112535.41506817512,89064.69528277917,114561.45639617191,75340249.68927431,281756014.4493841,133512820.08493316,147585767.35531273,30735968.00984844,334622988.48524946,112050143.47195685,137096425.1762388,146818675.4011959,4776586918.781285,1427904663.748964,1767237560.584227,127.56,576.564,255.056,284.71139999999997,156.25866666666667,700.3013333333333,310.9315,346.67359999999996,24.736333333333334,37.66833333333334,29.7455,29.262533333333337,1.6985909279613,1.6059773451198773,1.6349453620869365,1.6661761739668022,0.8383701168280516,0.8429125649461487,0.8421331383197719,0.8399599736693856,0.047022889524245166,0.044400779862213774,0.04581287015421681,0.046105151142534176,0.03656190115048116,0.035242049684006516,0.03574722672191482,0.036099953137215035,58.79811506846424,65.55708738620301,62.272103117127706,61.16375537967281,46.93986918064232,42.19521403905794,43.75943101212086,45.27923988108779,914.6257659748786,5591.66898949569,2169.657185737944,2551.5908942071624,309.08507552920776,742.0191108293717,496.6394567637414,460.6119878842651,15502272.929638343,89919847.0003166,35862153.76790187,41548423.854375735
52,21233.106428564155,109715.9322574466,46430.47407923266,52202.09546867301,108797746.89595838,632596777.5033623,252059432.4541491,292127407.6085498,21646140.015718497,100016971.3918451,43446567.618239336,49075930.997362815,2455683.3259020145,11291973.04963689,5036480.202982523,5548384.729209221,17768271.70600082,26705478.650485605,21035353.13382981,20896294.136570495,1182197.8438103409,3363575.463246994,1759747.1376301767,1945680.0106131695,16141970.957543204,93849288.63020477,37384137.296381615,43339532.14297475,11685477.78243536,19472208.55329083,14278977.438245863,14410833.552234773,91979.7815550555,159149.46428369443,93945.58797943123,115489.17051007913,76738976.94864313,288093155.1853653,136291527.61330724,150712939.33149588,32058769.947315246,344503622.3179971,115767904.84084187,141414468.2770539,178877445.34851116,5121090541.099282,1543672568.589806,1908652028.861281,128.87266666666667,582.7986666666667,257.8995,287.74676666666664,157.859,707.8653333333333,314.399,350.3612166666667,24.884666666666668,37.902,29.941,29.440733333333334,1.6768858099218873,1.5856093911893108,1.6144820917641467,1.6449390633654857,0.8409468131112748,0.8453932739073438,0.8445068653044228,0.8425030743898989,0.04470980887527331,0.04218251234137659,0.043542049855180495,0.043825255088409454,0.036154023070515816,0.03525272471796587,0.03560483844092084,0.035838568647123335,58.95968945781925,65.75613067540098,62.45096957230152,61.33844388397286,46.340215048741996,41.66097761354451,43.209557971556684,44.70248194642288,922.1532106991602,5569.752760039009,2198.771051392466,2548.8130529681075,309.7565554180867,732.3714496487095,493.37953716414125,457.6717683988046,15911432.654868413,92456850.44019502,36834444.533533506,42702328.87973273
53,21701.894651646464,112079.81324448192,47483.87324462658,53334.16615913888,111469127.90858197,648053639.1632774,258443501.19492498,299273706.84772533,22158233.995291386,102417016.90549764,44517932.695809335,50248808.01386357,2387326.017886383,10963560.63413217,4895732.744249754,5389008.133572408,18085748.456299942,27180843.59819931,21406948.277445335,21269031.755964722,1194387.4438065777,3421633.1286116703,1785326.4120169184,1973923.4334883601,16549285.517513819,96256925.12994255,38356907.3578912,44446959.38186388,11784439.475207448,19628695.414460022,14398340.397794666,14529929.053945849,118730.95065213108,69993.20985232605,152570.3912318292,101672.74137219932,78186308.74620314,293990668.59688115,139104009.19354677,153717834.69394043,33282819.162378825,354062970.5663963,119339492.00137821,145555872.15378493,212160264.51088998,5475153511.665678,1663012060.5911841,2054207901.0150657,130.186,588.1606666666667,260.7145,290.4771333333333,159.45266666666666,714.3533333333334,317.8285,353.6679,25.026333333333334,38.117333333333335,30.111,29.608183333333333,1.656895432917546,1.5663317179560439,1.5954886971073952,1.62519813268102,0.8431938518701354,0.8477282290481641,0.8466211850173287,0.8447808838824455,0.04251494642021569,0.04007939098167002,0.041388026795518,0.0416625020167247,0.03581805385454766,0.03482107078277016,0.03508366780163894,0.03546910977942553,59.12179596913614,65.95587620621143,62.63044263781718,61.513724052112494,45.78763131778726,41.156449271619806,42.70163936363669,44.16671760162865,918.4939324802564,5469.6340177527545,2191.9699590753253,2511.392962325631,310.29067877178335,723.1541967518862,489.95752705847633,454.79291006481935,16319662.034393758,94889516.62550436,37808914.86812236,43819111.14128247
54,22160.693872707692,114334.45593381008,48453.287659422625,54421.510594093525,114094644.13084003,663020820.4033625,264435397.68342265,306218805.8262229,22653034.688262064,104847675.03311303,45516740.22762897,51421158.8089599,2318419.2835102896,10626954.507310398,4748928.400168177,5226406.611840327,18398251.131166875,27654945.25784863,21772713.06750767,21638094.075505488,1206166.4813863877,3476260.4168347945,1808692.1083612782,2000699.35879333,16949564.79902792,98565770.78646064,39300224.478349306,45515236.894629374,11880011.162704093,19773520.923732296,14501379.13153957,14642739.579063963,88260.94615925608,108898.12772868985,155348.2679051402,95483.9597085579,79540964.85532485,299899447.0478707,141709669.48667583,156666433.6227159,34553679.27551517,363121373.3554918,122725728.19674683,149552372.203507,246713943.78640515,5838274885.021171,1785737788.7879312,2203760273.218573,131.35066666666665,593.2766666666666,262.9935,293.02476666666666,160.87733333333333,720.561,320.616,356.76661666666666,25.153666666666666,38.318333333333335,30.2645,29.7613,1.6375117952092768,1.548671515150753,1.5769077360210204,1.6064176971887933,0.8455225833182105,0.8497616465393015,0.8488591964253077,0.8470062554455924,0.04043203418825367,0.03808521880213377,0.03934457760962416,0.03961064880311171,0.035382267355613096,0.03461517501760602,0.034662081595993974,0.03511378503731062,59.28443656401649,66.15632671325838,62.81052460496339,61.68959811625115,45.2489034276007,40.691758489936255,42.20412012423559,43.65390269941815,916.7824509624858,5430.899647876107,2134.797196442242,2496.723469882253,310.56727663480257,713.9725656765395,486.19629861491296,451.75912779941046,16720369.186287297,97208045.87449162,38766525.179238744,44891056.02715881
55,22608.24068589746,116424.23159002567,49403.94741511106,55443.83750234233,116678933.96453463,677123282.2436556,270334537.46615666,312834455.86222696,23164693.60193262,107186646.37244456,46513527.84678083,52572377.07161179,2250843.9946665536,10285165.951766217,4602106.527156549,5062856.679651435,18715146.57896577,28115750.02481232,22148692.036444962,22005357.78501206,1217752.3929394302,3527940.769659785,1831487.2514832306,2026318.3247915544,17343141.702528156,100780657.37474264,40198851.653055474,46546272.187803224,11970289.93569118,19905757.82808928,14601416.568929458,14747703.698030515,104818.83922844843,140197.90715375944,131461.7709178108,117201.51300230729,80950498.26876056,305533619.3597599,144243279.9789933,159554590.65061033,35728435.69577407,371589662.8838956,126091257.48716342,153279865.21161658,282442379.4821792,6209864547.905066,1911829046.2750945,2357040138.430189,132.549,597.6553333333334,265.1665,295.3362166666667,162.342,725.881,323.2445,359.58065,25.281333333333333,38.489,30.4235,29.904016666666664,1.6194663151105377,1.5318360732914529,1.5595188627210341,1.588795730473858,0.8476235125966302,0.8517249903696307,0.8509296893217391,0.8490590298171803,0.03845514822764682,0.03619414369775621,0.03740582172380394,0.03766379664218511,0.035058136335764656,0.034299939385286166,0.03434366672856235,0.03479276740309718,59.44761321188418,66.3574849425983,62.991217774378086,61.86606831763413,44.7496363733126,40.25019866299057,41.73894678222085,43.174833174699884,915.7803316086186,5310.137256953054,2134.1680021682773,2453.805255479171,310.6684264412834,705.2595720054495,483.0052157094148,448.7753273887415,17114196.619626,99453123.06050438,39665309.65251341,45932820.87393343
56,23045.780660439243,118483.81443973939,50312.74914957313,56449.09248319429,119222282.20834926,691093815.7344021,276044373.7735245,319377318.94246775,23678235.14557113,109530339.33358446,47519015.575603545,53726471.611375794,2183356.6246486753,9952235.732082626,4455869.448251019,4902464.312250557,19030748.515387096,28586299.31640067,22512313.989210494,22375191.29574185,1228952.7251177945,3578392.8861409836,1853316.3229670653,2051256.7814759105,17730461.06590423,102903191.43524222,41082627.339607835,47540916.695172526,12058086.000982653,20032876.71547528,14698131.025823018,14849262.751055073,146134.5483717843,87227.74358013128,123569.51231762476,125517.16669470575,82374583.03971438,311001791.1038693,146759848.08730465,162394105.8621686,36847699.1686349,380092024.63053274,129284525.68621984,156983213.08029914,319290078.6508141,6589956572.535599,2041113571.9613144,2514023351.5104885,133.672,601.7216666666667,267.2235,297.48938333333336,163.719,730.7983333333333,325.74,362.19676666666663,25.401,38.668,30.5585,30.04445,1.6020371839711707,1.5152604743464095,1.5432068483655126,1.5716653356025043,0.8497165520792606,0.8538532258561683,0.8528558238678348,0.8511643879011783,0.036578689109844825,0.03440063864923512,0.035566201885023976,0.03581637144863143,0.03483169725123886,0.03415511548996302,0.03442220630007331,0.03459489363479232,59.611327890018465,66.55935365177062,63.17252445608881,62.04313690663172,44.26954679256536,39.81518909217876,41.30433277569801,42.71052159743005,914.4838848961436,5338.796394775561,2129.786878737348,2462.9932633539393,310.6708202370522,696.8514062712479,479.4724347142973,445.83402534902075,17501840.094680194,101568492.33654834,40550180.6199235,46925168.37933405
57,23469.468124860512,120374.17347107592,51217.19874727781,57386.1149960359,121709972.23269084,704166403.7434632,281746526.98574036,325569723.26146114,24173108.66469369,111816029.33413586,48546421.609659955,54848130.89899845,2116269.5845862543,9610636.628037976,4313743.702412115,4739298.049794357,19352831.196170457,29050953.154403962,22877417.139447648,22747173.881552182,1239919.818458896,3624741.6746718795,1874851.3634304632,2074607.4681334402,18110520.02384305,104970858.2286296,41942792.972650714,48511638.39551834,12139523.937713405,20148575.660177775,14788251.893648202,14942692.040575933,115957.44147661071,75703.18094872388,115200.18987575549,101868.45029185031,83698061.19764571,316323341.26456547,149273294.07134274,165116909.2210676,38011911.03504514,387843062.4788978,132473232.91439763,160452814.0403936,357301989.68585926,6977799635.014496,2173586804.875712,2674476165.550882,134.71066666666667,605.1793333333334,269.2175,299.3747,164.968,734.9823333333334,328.2025,364.47301666666664,25.521333333333335,38.826,30.688,30.17796666666667,1.5858027279284286,1.4998648442838238,1.5270160258672303,1.555724468652817,0.8516416241702137,0.8557646717882021,0.8549417790023786,0.8530846908365096,0.03479736357128306,0.032699483100333195,0.03382046582733405,0.034063105406450606,0.03457033592472802,0.03394488052319419,0.034098672697634835,0.03435142653419118,59.775582583587095,66.7619356098482,63.35444696955339,62.220806142778486,43.82265270257918,39.41189623985712,40.87103206972612,42.278887940626454,908.7107703626411,5227.143473877191,2144.5476264881463,2420.162216592734,310.5397611415909,688.4600792125084,476.3096065411454,442.81187246641196,17883342.331252392,103664072.3601603,41406656.06602867,47906597.841370165
58,23900.17210603954,122114.84358641037,52069.691210511315,58275.307124169325,124242098.41788812,716435581.9040056,287194685.06897265,331509817.6380292,24716230.43103256,114054011.57053514,49521586.784340106,55984453.82985846,2050777.623446649,9267089.367969716,4170785.736672412,4576486.734029722,19678462.202998605,29498823.84156621,23239774.29864407,23115588.776497267,1251390.7938799364,3667250.4720684597,1895126.2500054822,2096941.6812459193,18487673.24923245,106909327.03132623,42789744.18601091,49435252.07296527,12220826.527569031,20252785.089563582,14873691.617063763,15032012.024267124,165724.14629819617,100968.45064864866,134351.45773954465,143059.65282085454,85154646.54840717,321426240.5105814,151725182.0020583,167849704.43516815,39087451.869480945,395009341.39342433,135469503.06691438,163660113.2028611,396389441.5553402,7372808976.407921,2309056307.9426265,2838136278.753743,135.86066666666667,608.1533333333333,270.9475,301.1631,166.38166666666666,738.5823333333333,330.2845,366.65189999999996,25.64,38.953,30.804,30.29955,1.5702218714174536,1.4855404016759561,1.5116865854978863,1.5405833570079297,0.853522403739757,0.8575011398033752,0.8569838817116437,0.8549149613620234,0.03310616722468692,0.031085745432197644,0.032163649007754105,0.03239901959731568,0.03427293572080073,0.03379048315451403,0.03381601939724637,0.03410407732260039,59.940379285679725,66.96523359748834,63.53698764370063,62.39907829481274,43.391198594971776,39.03577413289827,40.459191093260294,41.86680003324605,924.709657315283,5137.465879227035,2111.060552599444,2399.174334984396,310.3972467772877,680.8299642252668,473.0822038371643,440.0486978840804,18256495.834903628,105624960.56151947,42261979.047861055,48835458.48921917
59,24303.376973563452,123740.27855027374,52879.735740224685,59106.29252541205,126647801.76033707,728120204.1961128,292459898.0049436,337163142.61285853,25220043.943073556,116239817.92644572,50502196.51198718,57076964.83725381,1985529.8732381836,8930037.716954317,4028716.828386444,4416107.61853883,19991437.983786993,29950943.69884665,23601985.896023437,23477264.984057873,1261902.700687548,3707209.7637362145,1914636.6538648237,2117760.172754581,18863418.92320574,108728132.00605366,43601784.23663956,50316068.50220251,12296120.467645243,20346123.596132882,14952373.183987636,15113621.562615916,119772.557000934,86277.10955978654,84411.37347961475,108049.1503965324,86448549.3185178,326281347.8831885,154061795.95977387,170390028.81615254,40199252.44181927,401838856.31292415,138398102.04516983,166773113.79670596,436588693.9971595,7774647832.720845,2447454409.987796,3004909392.5504494,136.78766666666667,610.6513333333334,272.552,302.63995,167.51,741.602,332.2365,368.4422,25.735333333333333,39.07566666666666,30.915,30.404449999999997,1.5549441314417145,1.471764390383522,1.497424037157966,1.525831222071347,0.8555115907331504,0.85919864188468,0.8587859434828194,0.8568020586361857,0.031500368275893954,0.029554766468383037,0.03059105834760775,0.030819407643265136,0.034083923861308214,0.03350723368457321,0.033582589207282174,0.033882082299450965,60.10571999734142,67.1692504069838,63.720148816971296,62.577955640716254,42.96722877039728,38.67618525053549,40.07726019603325,41.46536353844565,908.4166420901033,5051.1788818111845,2090.3259051746604,2358.3834259924815,309.98164997332077,673.8107654797412,469.7410996461248,437.3218404005679,18636314.762683216,107465337.28560086,43079202.7603459,49726472.64570439
60,24706.858381439677,125299.60007524851,53644.211915491185,59914.317974272766,129055922.55201966,739509149.0610281,297474834.1866783,342714551.8301726,25742685.391272724,118471253.3528993,51459800.93544928,58197684.17784202,1921886.4605552466,8595995.505460143,3888356.3092902317,4257824.62627196,20306886.835678205,30411911.48807615,23963742.065810136,23843645.464017488,1272417.6461564202,3745044.871045543,1932930.9788568106,2137837.1748676132,19226580.037160974,110471591.77778804,44387222.785658434,51162334.14638045,12367870.735798758,20436122.25884946,15025878.922453418,15191758.768866504,164382.58110897016,95730.39054104863,98598.07346464829,140354.3144101976,87840125.33345385,331126172.2016126,156395102.51088208,172990241.7373094,41215797.21856582,408382976.8594157,141079731.6757962,169724310.09286326,477804491.21572524,8183030809.58026,2588534141.663593,3174633702.643312,137.75466666666668,612.9756666666667,273.901,304.0820166666667,168.68166666666667,744.426,333.8855,370.19218333333333,25.829,39.203,31.0185,30.509900000000002,1.540596048735224,1.458803532310934,1.483469385873722,1.5119686679867226,0.8573629019330746,0.8607975776427789,0.8606871109611478,0.8585650384314711,0.029975492186124712,0.02810214394841051,0.029098256919206342,0.029319820302924737,0.03382291502009523,0.033204087304106074,0.033469086448414856,0.03360632531949903,60.271606727606226,67.37398884231418,63.903932837359335,62.75744046775401,42.57197054897465,38.3353897014473,39.702359912177954,41.089167252340076,917.6390924416597,5014.244593484506,2072.9523396675227,2351.4510178066557,309.4569182648629,666.855413846512,466.78776088297553,434.5463917184401,18997170.26405056,109218030.6294169,43868984.700741544,50574471.39192878
