month,users_cons,users_opt,users_med,users_plan,revenue_cons,revenue_opt,revenue_med,revenue_plan,labour_cons,labour_opt,labour_med,labour_plan,tokens_cons,tokens_opt,tokens_med,tokens_plan,eng_cons,eng_opt,eng_med,eng_plan,compliance_cons,compliance_opt,compliance_med,compliance_plan,sales_cons,sales_opt,sales_med,sales_plan,gna_cons,gna_opt,gna_med,gna_plan,onetime_cons,onetime_opt,onetime_med,onetime_plan,total_cost_cons,total_cost_opt,total_cost_med,total_cost_plan,contribution_cons,contribution_opt,contribution_med,contribution_plan,cum_cash_cons,cum_cash_opt,cum_cash_med,cum_cash_plan,gen_heads_cons,gen_heads_opt,gen_heads_med,gen_heads_plan,floor_heads_cons,floor_heads_opt,floor_heads_med,floor_heads_plan,eng_heads_cons,eng_heads_opt,eng_heads_med,eng_heads_plan,blended_min_cons,blended_min_opt,blended_min_med,blended_min_plan,auto_share_cons,auto_share_opt,auto_share_med,auto_share_plan,tok_task_usd_cons,tok_task_usd_opt,tok_task_usd_med,tok_task_usd_plan,churn_cons,churn_opt,churn_med,churn_plan,arpu_usd_cons,arpu_usd_opt,arpu_usd_med,arpu_usd_plan,min_per_user_month_cons,min_per_user_month_opt,min_per_user_month_med,min_per_user_month_plan
49,5327.213671645251,59380.121533697326,18486.780435292803,24245.731423363475,30847526.23216644,350128330.82712257,107745584.65655997,142595807.84040108,5211493.606414492,54357977.36300008,17001629.245740402,22412762.921219446,698140.8075278427,7251878.039074125,2258856.375527608,2991948.838569041,18468695.083117627,34024877.785355985,25103448.329682026,23913359.02890105,3571760.083791674,4866693.719810997,3844514.249529339,4024986.856398437,1214936.0718372748,11737149.994060066,4115747.0623081713,4897710.944615251,6500209.213829151,15251872.028321885,9668605.316837411,9563291.198901609,369175.32227332506,357632.5189428021,304367.4615611305,365135.34110764205,37658581.977055006,146199038.14910758,67969498.47116299,75647741.6372734,-6811055.744888566,203929292.67801496,39776086.18539697,66948066.20312766,-472637288.51257664,1910517291.6418502,33656588.00002916,361466814.54147273,33.28666666666667,335.4123333333333,107.8315,139.03064999999998,41.455333333333336,408.13233333333335,132.013,169.79228333333333,26.668333333333333,50.003,36.7765,34.83546666666666,1.752168720481354,1.6770639796799138,1.7105283663354058,1.7258820612008499,0.8231028310440293,0.831432097387012,0.8306456912639816,0.8260180742640733,0.05219610642054167,0.0500047309783944,0.04984695574619904,0.051429125015790125,0.03693446479623796,0.034842830828970286,0.03561699535124278,0.036202392907694274,68.06092335564857,67.47327560948862,66.97342027477599,67.8552466444926,47.92284202452464,44.36036844298298,45.49013402743892,46.67597627098506
50,5614.507784876596,62170.247080033405,19499.05498972016,25409.016538181477,32622132.527116515,368641390.50748736,114240049.061502,150228872.82024628,5474030.396685865,56959054.89525346,17917140.120819565,23493788.971184522,699648.4154088316,7209862.166404213,2262504.047241451,2978223.2282572147,18968611.448219493,34881406.18255047,25780747.945360076,24538089.60523533,3581231.683078023,4937399.795385553,3868906.9930019956,4055890.5223856587,1264170.9832645168,12145616.184070308,4310559.662318176,5072676.803546543,6636393.620579058,15529140.10096405,9873108.165678613,9748854.888713805,157537.54578662146,171660.78402505617,135235.24254633195,162480.6791700736,38498917.425459184,151158253.47938523,70162906.9105684,77929685.04433331,-5876784.898342669,217483137.02810213,44077142.15093361,72299187.775913,-478514073.41091937,2128000428.6699524,77733730.15096276,433766002.31738573,34.559,346.4436666666667,112.1895,143.71863333333332,43.01533333333333,421.51933333333335,137.2855,175.49173333333334,27.058666666666667,50.652,37.321,35.31633333333333,1.7271144060036328,1.6544396041107514,1.6875550113929776,1.7016782253411242,0.8262160569871424,0.8338977645856359,0.8331860702647058,0.8289046546466152,0.04962770209006941,0.047507266623862995,0.04736350806281999,0.04888554967689717,0.0364903074406232,0.034738337078674957,0.03519212505929444,0.03587711781394132,68.30812861510577,67.89074467614466,67.34448237421257,68.16204423646938,47.23718575257866,43.762999000026575,44.881360880287396,46.02122038918543
51,5917.911688224784,64995.74721985772,20550.597459338846,26595.15412429631,34499780.064908706,387650250.16393083,121025261.73633188,158102444.59956646,5752209.335099161,59642906.57198398,18871349.769228026,24613953.368008845,701275.8805944347,7164396.7960253395,2264857.3384222086,2963368.200995251,19486378.769536097,35748146.39950742,26475605.278333277,25177997.44002606,3588676.8847786393,5005797.366829624,3894341.6738353954,4084669.0534964837,1343434.3660232786,12526915.049866501,4574048.9335689675,5257652.6053684065,6777112.178971424,15803395.262582362,10077921.177269248,9936311.258235252,84710.67333024925,128924.41264935648,151489.9140503849,100185.48209193678,39549987.93699184,156343495.6986033,72680311.09509154,80427715.65355584,-5050207.872083135,231306754.46532747,48344950.64124034,77674728.94601057,-483564281.2830026,2359307183.1352797,126078680.7922031,511440731.26339614,35.917,357.49266666666665,116.6045,148.46848333333332,44.66166666666667,434.93,142.649,181.25558333333333,27.462666666666667,51.29233333333333,37.873,35.80305,1.7033105932142176,1.632834989379466,1.6650831484984878,1.6786441318720544,0.8292131378005964,0.8363472829369548,0.8358590241588129,0.8317100885983217,0.04719061833266227,0.0451394623387435,0.045008892377189795,0.0464727137347907,0.03595720817433372,0.03438498202721084,0.03512129727412637,0.03540692902284071,68.5523814939227,68.32169556079025,67.72004220761559,68.47164141732634,46.58829254436767,43.19454666134756,44.284588278113745,45.40048148531063
52,6227.98272230761,67782.62240812548,21621.212560979668,27772.10661234386,36435543.17941271,406714156.0501981,128004037.24050467,166033057.6841876,6038743.112369975,62334912.64316633,19855662.963753365,25742402.4481487,702249.087591914,7097737.90111715,2264205.7725140913,2940670.1723257466,19996656.20485149,36609191.81761731,27174848.179691795,25811043.669319525,3596421.017123054,5073064.97996307,3920233.056002908,4113246.4041170594,1409903.0680212826,12827434.357127914,4784694.879476549,5406039.019208604,6915444.069470974,16067031.282243172,10280694.213212738,10118499.593941242,103508.10942496649,127013.09571148254,117659.4343267261,111734.85462524711,40680795.84234872,161462679.89363283,75135149.22930083,82954455.26029816,-4245252.662936008,245251476.15656528,52868888.01120386,83078602.42388943,-487809533.94593865,2604558659.291845,178947568.80340698,594519333.6872855,37.285,368.16566666666665,121.064,153.09323333333333,46.32666666666667,447.8906666666667,148.0685,186.87406666666666,27.839666666666666,51.903666666666666,38.409,36.26206666666667,1.6810631876917674,1.6124287446735124,1.6436284737818418,1.6570411326353782,0.831986084178604,0.8387010404911246,0.8385236230775679,0.8343363188879862,0.04487788951299939,0.042894334312078786,0.04277616452866303,0.04418364519267717,0.03594949922167154,0.03444002063985732,0.034866625845240765,0.035421181718036564,68.80065867857822,68.76601697033719,68.10087932278188,68.78853408069386,45.97958743578789,42.65690360465687,43.71251889281406,44.81664809489203
53,6542.837926420831,70584.98392374304,22726.593880316635,28957.589025483605,38415869.224269524,426096196.706455,135296803.777473,174103983.84303442,6338445.347962191,65090359.70317059,20902004.434892762,26901615.372285128,702067.268459498,7026287.055216027,2262311.6733142613,2915544.1938242833,20526185.795256842,37446266.47310444,27882156.170012757,26448214.0325035,3604229.4538719165,5140973.795441578,3947208.2494317996,4142089.973421298,1461891.7014000453,13239662.759895466,4995491.296555308,5584111.571873442,7052044.784949652,16324422.262788158,10483326.760357799,10297376.902193129,90606.20458428716,96201.77895793771,120956.27670762474,92564.65561506485,41797273.81598916,166708655.51861593,77713431.85588685,85516257.41190854,-3381404.5917196255,259387541.18783903,57583371.92158616,88587726.4311259,-491190938.5376582,2863946200.4796844,236530940.72499314,683107060.1184115,38.68366666666667,378.74333333333334,125.691,157.70455,48.033,460.7543333333333,153.703,192.48546666666664,28.233,52.459,38.9445,36.7121,1.6598011517515197,1.5933165113847498,1.6239523354442158,1.6365315276231502,0.8346985048762993,0.8408492020001199,0.8407970844819485,0.8368512488696365,0.04268293244715869,0.04076528797536768,0.040658768176578826,0.042011756882031834,0.035461216866535694,0.03386475468948292,0.03436508947220785,0.03490245510456722,69.05637048836728,69.22254006239923,68.50263397241582,69.11452983927846,45.39972282695944,42.15338677407238,43.19331270844346,44.26350520844897
54,6877.877577561745,73378.74370601913,23859.604383445585,30153.18072252183,40525384.525352776,445764345.6131645,142820115.21687964,182359020.90608686,6656823.641584202,67891503.51100254,21967220.81347724,28088961.595880616,701896.6994029378,6940407.29990109,2257301.3508038865,2885375.4095772905,21060585.1780978,38307730.71658408,28601855.57798417,27097086.116567995,3612498.8124587326,5208694.3700718,3974699.2378963074,4171167.2576233065,1571300.8202651702,13599379.164545447,5225941.8619003035,5781128.240763267,7193547.899968371,16573554.500666117,10683679.833827421,10476550.21021258,144445.1034315855,105765.17353025178,83293.08789342374,130907.1279661187,43073972.08756977,172005339.9014163,80309550.25353108,88199950.82241605,-2548587.562216999,273759005.7117482,62510564.96334854,94159070.08367081,-493739526.09987515,3137705206.1914325,299041505.6883417,777266130.2020824,40.163,389.14233333333334,130.36,162.30576666666667,49.83,473.37666666666667,159.3575,198.0713333333333,28.618,53.02766666666667,39.4725,37.16138333333333,1.6397685767411336,1.5748147112384705,1.6047898384998056,1.6170347238152014,0.8372568332414175,0.8430411826402086,0.8431697409362712,0.8392813555309944,0.04059952472404871,0.03874609562067308,0.03865051242895869,0.03995082453786723,0.034908191774514284,0.03365945828739666,0.03396382766693364,0.03447113505402312,69.30458807896845,69.69128589521421,68.90918453397246,69.43993231465447,44.851419618194086,41.66413862394067,42.68122152054896,43.735871270205394
55,7228.280068709291,76092.53957771783,25010.264872223586,31330.770896862283,42737075.34476724,465263351.57162875,150555076.0563861,190621272.02416876,6995319.70199549,70652414.08940464,23082455.084330276,29275302.737588692,701986.2743527092,6838548.406758181,2248341.9783428675,2849783.020694624,21603647.987702847,39149306.17081524,29315010.412554625,27744628.351792183,3621176.338225817,5274758.35597983,4002861.9201473743,4199930.044439722,1664756.5056325493,13840776.578371625,5440468.302589082,5926363.531091225,7335988.645533255,16809066.32876544,10880818.652414821,10651565.83466452,123042.87650197854,105017.00191238752,101270.04158443458,116733.82039562167,44295150.33359365,177071297.9453724,82993231.99534032,90766801.99771622,-1558074.9888264046,288192053.6262563,67561844.06104581,99854470.02645254,-495297601.08870167,3425897259.817688,366603349.7493875,877120600.2285345,41.702666666666666,398.9576666666667,135.114,166.74191666666664,51.70933333333333,485.306,165.129,203.46816666666663,29.005333333333333,53.548,39.9825,37.59526666666666,1.6207165153147098,1.5572038660265388,1.5871749735476264,1.59848708806385,0.8397221896991939,0.8451744858755941,0.8452330556684806,0.841630493360934,0.03862178429186245,0.03683087534245033,0.03674555079983632,0.03799496615956821,0.03478659873193295,0.03343087734865641,0.03386365897284923,0.03431209624778616,69.55957590112912,70.17244859183934,69.33066100578007,69.7740813428777,44.328373472312244,41.19786953203733,42.215458242637354,43.232697093216025
56,7584.644223634646,78806.25000303662,26169.374935489082,32512.206246425336,45007236.1016766,484988509.63089126,158452755.1151164,199000681.83690172,7339876.771586329,73461474.95831203,24228063.868076853,30482436.136940327,700883.4003629173,6727003.347949796,2237543.5084812613,2810025.382018325,22160964.60915404,39997813.41566726,30041960.364637088,28403861.691433668,3629897.4770445586,5340579.991000001,4031163.824923691,4228636.356928963,1722779.003550073,14188597.336878778,5640355.725686894,6085815.420215119,7477111.143784745,17036924.158484496,11073346.104886822,10823045.698929656,86484.7606263955,98461.52064997939,95151.68570654691,90676.62663464985,45486491.76192437,182289151.37340203,85684636.34982066,93367422.62594154,-479255.660247776,302699358.25748926,72768118.76529573,105633259.21096018,-495776856.7489494,3728596618.0751777,439371468.51468325,982753859.439495,43.251,408.61566666666664,139.8205,171.1286333333333,53.583333333333336,497.0163333333333,170.8505,208.78488333333334,29.396,54.05766666666667,40.4865,38.02758333333334,1.602791370237563,1.5404958545939607,1.5702272135993862,1.5809879397623021,0.8420313412905465,0.8472120264452422,0.8473029351093052,0.84384458109469,0.03674415023377295,0.0350140712228093,0.034938361414231414,0.03613862257993567,0.034545010393670424,0.03353477818560597,0.03371477574140727,0.03419142912084787,69.8195407237587,70.66659501395783,69.77019987014285,70.1160097253284,43.8378262848304,40.75763706738232,41.76649515945939,42.75976005872357
57,7949.099939185928,81430.5417461948,27371.781055276002,33667.60457163903,47348625.49469047,504481901.3990119,166689293.71039417,207345272.06120297,7701667.264814902,76265688.03385869,25416204.499058478,31699074.533980228,699144.7176773902,6608094.64262704,2225791.3977913326,2767277.1914097676,22729459.93540346,40840876.90577545,30773407.877192423,29068455.875033654,3638914.9160221335,5403942.312570795,4060132.966844156,4256674.504814165,1798674.0195904227,14424265.972709056,5945432.400486788,6217631.203181944,7617763.554985531,17254316.889667057,11267336.899563896,10990557.222124064,125793.09552690639,92581.16670284349,121491.41883824905,114168.92043848438,46802914.04302441,187351252.17965454,88577924.78012766,95994832.39084496,545711.4516660589,317130649.21935743,78111368.93026651,111350439.67035803,-495231145.2972833,4045727267.294535,517482837.44494975,1094104299.109853,44.83566666666667,417.87033333333335,144.662,175.3978,55.51433333333333,508.258,176.73,213.97461666666666,29.785666666666668,54.53933333333333,40.9855,38.44945,1.5857769744289432,1.524799911388436,1.5541727900891609,1.5644350023647657,0.8442462896373013,0.8491192717463282,0.8492633737756463,0.8459518333754606,0.034961364661738166,0.03329043468490362,0.033223728384831945,0.03437653916984607,0.03421017604323301,0.033397695088173994,0.03349672993954987,0.03392580770896235,70.07866984573084,71.17539803730632,70.20194769032794,70.46252471278225,43.37069176278814,40.34418084987349,41.34193331060682,42.31141294326801
58,8330.55077842131,84052.02057099462,28572.40801645808,34833.065205821964,49799567.70775475,524278765.141079,175042609.9067162,215867286.80941823,8084517.719462185,79132872.6968828,26628966.128791638,32951441.9615594,697331.8778764905,6481767.587247251,2208880.5318382354,2721884.3761562565,23300408.226351757,41683242.53448766,31505858.08440118,29734400.234199323,3648263.596102109,5466684.684955016,4089109.2799922116,4284710.977200626,1908357.0693677187,14688852.381713755,6120900.865162192,6381530.428688832,7760652.629290207,17466985.649360653,11456218.455325892,11157869.186314862,142673.89611343743,92179.1506506695,124144.39639623564,125000.73520146866,48162642.76630975,192513892.5303857,91339872.35129371,98685580.18373632,1636924.9414449895,331764872.61069334,83702737.55542247,117181706.6256819,-493594220.3558383,4377492139.905229,601185575.0003723,1211286005.7355351,46.498666666666665,427.08,149.438,179.7021333333333,57.536,519.4183333333333,182.532,219.19481666666664,30.167333333333332,55.003,41.463,38.85981666666667,1.5698971698959188,1.509941561779603,1.538786772497536,1.5489127070552082,0.8462721876075738,0.8509223591837441,0.8512066880191934,0.8478997476592334,0.03326845566163934,0.031655006943806165,0.03159672428917959,0.03270374861039773,0.03397915490981223,0.03302695828591269,0.033263376628819015,0.03364588609144739,70.33610516747214,71.69302064135591,70.65343542906697,70.81102558333146,42.93599274174829,39.95317540130208,40.9329557578641,41.89200667259212
59,8716.756282320624,86577.08733852144,29789.161172623324,35967.87215199091,52297846.25124562,543785368.3339924,183565638.93801185,224318478.98020697,8470094.374966342,81997098.67765233,27888636.199273597,34204545.88090644,695141.6887725816,6348131.8900970165,2189896.813356376,2673688.2592361337,23877953.72573989,42520018.04619913,32241255.035726357,30402676.237900622,3657833.365028146,5528271.426692266,4118958.063263588,4312486.686610589,1985027.5258766867,14908987.026920103,6316976.330837345,6508413.351241881,7901064.090364187,17666162.001343466,11642124.462647527,11318848.359206934,127082.94719652156,130700.47807877282,91132.31386115962,128349.08300530951,49466280.40397013,197623403.31728137,94141386.56140222,101321273.42362906,2831565.847275487,346161965.016711,89424252.37660962,122997205.5565779,-490762654.5085628,4723654104.92194,690609827.3769819,1334283211.292113,48.14633333333333,435.841,154.3075,183.83946666666665,59.52466666666667,530.0653333333333,188.4445,224.2139,30.542333333333332,55.43966666666667,41.929,39.2564,1.5542437443004853,1.4958262903407782,1.524504294732812,1.533797635414588,0.848442951570207,0.8526360296440022,0.852914261985378,0.8499105288960354,0.03166072122706096,0.030103102488599678,0.03005269368058295,0.031115554668599513,0.03368186575792869,0.03295026861555649,0.033116867361083435,0.03342580675809842,70.59728610364742,72.22242219962129,71.10867921747531,71.16608373723827,42.50542485322197,39.581387947727315,40.55397358967279,41.48201193629884
60,9115.471923149023,89166.13811559143,31039.22668051236,37133.20509050386,54897267.02141638,563953755.8893499,192426881.01976648,233067038.12519312,8884640.58674185,85013545.40100709,29172750.043526787,35529757.27173468,691814.9048946968,6216257.781131058,2169457.081425724,2625369.911577423,24477716.795158483,43373075.016030036,32991411.860171746,31091092.172463525,3667809.012026059,5590703.948673991,4149312.506296755,4340822.2398528345,2084580.5525002403,15428163.624581527,6575626.40449395,6754834.62772869,8041614.030401735,17866749.776546266,11827728.472534407,11480411.54155232,131066.66633786225,106231.27632846459,135667.62708164722,122374.27983457307,50867892.2867934,203179043.86089984,97139717.35282858,104176795.33773065,4029374.7346229716,360774712.0284502,95287163.6669379,128890242.78746249,-486733279.77393985,5084428816.95039,785896991.0439197,1463173454.0795753,49.83833333333333,444.96866666666665,159.202,188.13394999999997,61.598,541.1303333333333,194.376,229.43431666666663,30.932,55.878,42.397,39.6631,1.5388010863747552,1.4827637434259389,1.510679255746876,1.5191880163426694,0.8507254427306324,0.8541490617798524,0.8547264867992479,0.8519237093978594,0.030133714122849226,0.028630293533506244,0.028587237570131527,0.02960751691657918,0.03353376297688563,0.03251799758093173,0.032868360365177825,0.033178245088301764,70.8617190620575,72.75869257264998,71.5701881812132,71.52565979076488,42.083292068198205,39.23615791459262,40.184902936891774,41.08679511443625
